tile,cpc
1001,0.30719226347145834
10227,0.003390099448091993
1030,0.16237045122766286
10301,0.006198571719664479
10337,0.002784227371714213
10418,0.018077492603241787
10445,0.06504590637587312
1055,0.016077794282101737
10559,0.5402430865728192
10792,0.009644942588992143
1089,0.002592887887513575
10924,0.02814578695981822
1104,0.011457093457914267
11294,0.6996203886758529
11396,0.028977772015821423
11468,0.16680197376758332
11486,0.1179134525575267
11537,0.3507275540261085
11570,0.013744085009358004
11594,0.20549100900865863
11626,0.0024627815083830473
11723,0.01750798304952617
11800,0.0038905565514604757
11913,0.03185379829647976
11961,0.00856805175199732
12075,0.045609934295545995
1214,0.031142974756463986
12358,0.36755095435370455
12364,0.04120011910240227
124,0.03796787097780313
12407,0.11716193510066342
12452,0.32788241537773977
12536,0.006185934483659106
12585,0.0013387501757277868
12612,0.10325645270324665
12624,0.013718169928543602
12637,0.03542543091180761
12696,0.019605388634376143
12765,0.1918887664358278
12792,0.000582934467567634
12801,0.014376755943054922
12828,0.5658104880641021
12903,0.008137787592192542
12938,0.7317253755086505
12949,0.02111008130836163
12962,0.029108146865177233
12970,0.012313334072763972
12996,0.0649463797141324
13011,0.029161214939780418
13169,0.007928101084636008
13235,0.0015597119079455062
13288,0.22086615116309424
13299,0.3503980647088146
13371,0.37339183733052295
13473,0.3239120173340899
1466,0.00554837117334856
1647,0.004769174813539226
1677,0.002690867136910836
1704,0.01408148105412464
1743,0.011466251635539828
1766,0.0039430169003214785
1791,0.40608672876675667
18,0.008901694233417926
1815,0.3522549272274225
1828,0.01271902140931994
1868,0.005511516720242755
191,0.023331353075599713
1978,0.044684617872553956
2049,0.0020883351758871544
2084,0.2755379529916476
2148,0.40121939054099465
2165,0.004676597907130879
2175,0.42031801088432513
2225,0.6550416779462191
2242,0.195699922484808
2341,0.18500802865612648
2519,0.006717871862050776
261,0.4165269930975902
2613,0.005928612857884754
2633,0.02517248009223902
2714,0.18856806753575336
2741,0.10586306906112111
2795,0.029419867533382413
2868,0.013487016001055318
2949,0.21927011424097523
2955,0.18278797885827852
2985,0.42126951522311196
3016,0.0002029832880791705
3112,0.01586226728972546
314,0.39652712553087227
3176,0.011656467191332788
3219,0.021462879529086373
3238,0.04353434580576925
3267,0.03609677946537508
3271,0.1486323561225214
3277,0.16999283271460536
3301,0.8467285497944367
3332,0.20694437926005083
3479,0.013023283818887087
3534,0.10152975868064858
3615,0.1039621428562132
3622,0.040326677183201404
3813,0.061289047583555564
391,0.9722874000361362
393,0.021063254740029607
3941,0.10446003354538073
3978,0.004948711432482651
4053,0.11616826297618253
4073,0.021024320072259385
4148,0.019995542513432985
4191,0.016881013751918767
4243,0.008720461477680266
4261,0.00028476580615641216
4345,0.0037062156923854204
4409,0.19114358255428818
4472,0.021710520405392942
4535,0.3149002236751141
4643,0.09620470362891642
4713,0.005171392304837385
4718,0.0017367993011262388
4848,0.011394605120819362
4868,0.053972534055761016
4934,0.017269499675805117
4951,0.20298445629737172
497,0.07029751990340236
5173,0.029606246587571158
5226,0.1252128368261279
5259,0.0580437561910189
5393,0.0017880302544181963
5429,0.022241875483810507
5576,0.06304559283519097
5876,0.044387032780348425
5948,0.03644522636991359
6068,0.04511113656371682
6600,0.010417197794408842
6616,0.03011149369204258
6658,0.004612216427742428
6701,0.019100852620970846
675,0.012684321252973016
6775,0.007872327558833398
6854,0.015781096893355013
6869,0.00032895327540701685
6952,0.005440918394300151
7034,0.1525898977601831
7070,0.05635871730106058
7099,0.006404983461609812
7118,0.05097898706896552
7150,5.70693157150445e-05
7196,0.014290746615032473
7320,0.0006245295771884709
7331,0.043944113338375675
7428,0.016864097618484564
759,0.030300676891262805
7601,0.20289061839770134
7710,0.000850251007989422
7757,0.014217963832280935
7780,0.05874121003827118
7822,0.05370889383160457
8120,0.07675515853649163
8144,0.030741726826644156
821,4.328561927621774e-06
8212,0.05423661791999417
8232,0.002699474260856188
8247,0.0013346790981977727
8294,0.003184393139019504
8323,0.00039426678953927266
8377,0.07469870899716803
8511,0.026027208795643766
8532,0.2610729013173615
8597,0.03358725019352999
8805,0.058074778261549255
8845,0.02906502008319906
891,0.011517217690421508
8956,0.04721308060996042
8996,0.031048906894722093
9036,0.023406018558571513
9066,0.034465146194486665
922,0.003378129031098036
9228,0.004941950916637205
9463,0.02165130072466204
9548,0.009630029491924057
957,0.507423620429828
9684,0.23860361986252093
972,0.40399437716262976
9835,0.010424319869861056
9854,0.18100789123455788
9865,0.058467298514952935
