tile,cpc
0,0.49960978373928716
10146,0.2138633248210189
10174,0.09118609442966094
10418,0.17788978993467933
10481,0.15116036291528465
1056,0.001445520299842594
1070,0.06383388325319451
10878,0.26038317733936095
10923,0.2271940849318214
1095,0.6005312565290711
1099,0.10566841911911072
11186,0.08439679042952435
11232,0.145996760497269
11315,0.4481131565147442
11340,0.17338501965558087
115,0.03552783756941163
11671,0.26768697139733516
11779,0.06680692370926089
1179,0.02080280649398652
11964,0.010972903211972746
11974,0.3400194121570122
11980,0.11094681656095401
12121,0.1977744466592364
12232,0.04813382619362859
12329,0.010277205427802227
12344,0.06466224634574365
12375,0.08840524593378087
12550,0.046601563048877304
12595,0.01840781795168386
12655,0.041340441561972786
12662,0.03956756060223216
12747,0.1693445530655605
12805,0.19795543120709383
12948,0.07556028460277092
1298,0.2622759167142064
13060,0.10869830765081703
13341,0.0005705281062635274
13408,0.2286923633688832
13472,0.15141704922701882
1350,0.023014731361658474
13545,0.003471199215895713
13587,0.04777869605109472
13637,0.061526182875802866
13657,0.2117707426152848
13757,0.1641900036126566
1387,0.00011120961383352944
1426,0.00269985768032643
14271,0.14303644848862793
14326,0.0004590114146210704
1436,0.02439123380942044
14489,0.2257509924322038
14554,0.11074480684425919
1465,0.034716794924163984
14836,0.1512030746186149
14974,0.211970249447817
15034,0.18719987094636686
1514,0.0005634817846735165
1526,0.0003519118680913479
15279,0.1588169983246233
15401,0.07442888065298195
15494,0.12476274991453021
15710,0.03233229731516659
15933,0.1197562153801026
1604,0.08373177088926716
16104,0.09471640912224265
16340,0.11690559645570199
16430,0.18165935727287347
1646,0.17578596457513146
16543,0.13115617247079098
16766,0.21357045780476094
16978,0.13424753520601962
16999,0.2683809731797653
17051,0.1389523158425787
17142,0.38312520475393125
17332,0.3257105338507211
17346,0.0010403368850143589
17357,0.0029254994064411787
17367,0.00018614460898654775
17605,0.1050003266659093
17711,0.10234842395862455
1777,0.21084467608648144
17789,0.3194711282141116
18113,0.09653894868922266
18192,0.08204927895471296
18293,0.28919799517789124
1831,0.09482580778669901
18533,0.20800474111411205
18618,0.006166394200333793
18642,0.022745531270457964
18736,0.010114787343168313
18774,0.0687922325427589
1886,0.16515832487962773
19158,0.15571614616236243
19250,0.03694655525305022
19559,0.003902239547422359
19826,0.24021650855888388
19933,0.11000277667910087
1994,0.004228858514747985
19976,0.017367466085137142
20131,0.04716599275097113
2015,0.08270791058119431
20173,0.0991918040813373
20186,0.29976516521401647
20420,0.2148617183894029
20521,0.2400387056287006
20541,0.02339663880033643
20658,0.11124444324659677
20798,0.27696260959982016
21021,0.0204790353061908
2105,0.011441566540410343
21101,0.12700888560070028
21221,0.010017286179873706
21228,0.03122691119723589
21249,0.022138635164405212
21279,0.019637653026528114
21416,0.09756683464625374
2143,0.04396406405731813
21457,0.2799815880667382
21724,0.1806696108758417
21799,0.0029994423154742125
21850,0.16710287924628175
21944,0.06345531529836261
22010,0.05630913875698918
22022,0.1856111808525778
22164,0.4918800963008925
22200,0.23204092969748816
22258,0.09153715919439323
22293,0.0005750026484118199
22319,0.22971947145328267
22465,0.2157257913738012
22543,0.25171084341415995
22634,0.06764421399240407
227,0.10310685906554594
22740,0.12571674443203049
22772,0.005523955133818159
2596,0.00037139365259481936
2658,0.07765479620831434
2684,0.5097425026316592
2769,0.0014414231550437923
2801,0.057812323555623796
281,0.19281575207201979
2828,0.03926676706131462
2893,0.06274163873346002
2932,0.09864350156111731
2990,0.24022034803497805
3042,0.010874726667060765
3125,0.004058831604389462
335,0.0637784424967164
3397,0.17109298682268825
3476,0.040079189709879434
3529,0.2404961557287429
3646,0.0904777179265579
3858,0.26235074558588384
3932,0.0007123604975103989
3944,0.12515959482452352
3959,0.5331365571065503
4029,0.12157872157805655
4094,0.2432048828210622
4206,0.09866996473446572
4328,0.12205696441313013
4415,0.17878372865031095
4452,0.3519782334448702
446,0.003928764987552996
456,0.0010432858867997269
4749,0.13481710709455208
4837,0.609387591780086
485,0.00024595019222260745
4942,0.21610072039175723
496,0.0045315043473224785
4960,0.026035264697654843
4974,0.3168449526446926
514,0.13340759887154438
5182,0.016915339803817542
5221,0.07052938820168764
5272,0.013307091416423578
5400,0.08032341072399836
5424,0.014091019579245653
5509,0.11160686872068332
5584,0.1448016119622565
5613,0.0020454415541428786
5618,0.02304547812946406
5675,0.0007649118322074611
5695,0.05381464409453814
5819,0.0019599111585074025
5849,0.0023457152683264855
5915,0.07541375610958878
5920,0.011209026186789548
6156,0.5345770376151794
6165,0.28646697824094464
6241,0.059070446716612254
636,0.04078095937807172
6562,0.07340165160452197
6617,0.12818906956467185
6670,0.10254818528087677
6780,0.015422559393501102
6802,0.2515753138428394
6967,0.001672680631155724
6979,0.013367930459621402
702,0.040785839762113675
7037,0.2496003152858136
7103,0.16668646256511227
7428,0.12011495317947486
7663,0.1128936970472814
7784,0.007401542429543712
7845,0.0005960353340689592
7972,0.28273350016276044
7981,0.0038656819617328636
7986,0.008159423161445852
8049,0.10425039438100961
8062,0.100630905793884
8072,0.3017065479989698
808,0.05486372379588994
8135,0.0008370006161917442
8166,0.0014248657691151405
8174,0.14699355093913838
8258,0.02738010779119453
8327,0.0032211773768420467
8371,0.04536484345749091
8384,0.09653191521430834
8405,0.04582095919548084
8422,0.08528289923254836
8461,0.012564260282634217
8471,0.16042827921978894
849,0.13371882719152114
8575,0.16320065566639544
858,0.07435134301054896
8752,0.16063108480753113
8758,0.1606028485027914
8794,0.1264431031793283
888,0.16138494185349173
8960,2.789255129421322e-05
8991,0.019592056793420493
9015,0.21997084013276427
9098,0.10119140625
9116,0.11615256843426976
9398,0.21298713252694618
9468,0.23432595729268008
9614,0.19754257818032148
9741,0.1664704603574674
979,0.07034413310317396
9914,0.13181270679690604
9970,0.12418468793233235
