tile,cpc
10039,0.21891183133227515
1018,0.3297987292938758
10219,0.2486775492640817
10426,0.33118523573280895
10475,0.24172026517215078
10630,0.23118549665375132
10721,0.20708116669287932
10828,0.38741211633884004
10892,0.21343853261638795
11010,0.23912518832767182
11057,0.1275194166065669
11125,0.21562803307192296
11181,0.018546291980147955
11198,0.04673966232493163
11214,0.1635720101147046
11250,0.20274487751979609
1131,0.19777443590816188
11410,0.5136147310747627
11511,0.22353920702097135
11853,0.21819547060425384
11961,0.33061207616660004
12117,0.4804721476583037
12195,0.19542634746679072
12386,0.3186405140455305
12497,0.3330647459705174
12645,0.047829521621984714
12658,0.12940815675355039
12769,0.26107007682555045
12856,0.26408044353488686
12879,0.2280029179443242
13270,0.36370712501773983
13453,0.08991595454453183
13561,0.12324050575303036
13654,0.0075593575256507626
13691,0.8413837853493346
13696,0.13660042439811892
13771,0.276549988269062
13807,0.45425657970244704
14002,0.5948062281945418
14030,0.2745655470153548
14096,0.34522096031927896
14264,0.1692122640335154
14405,0.19275742917131308
14496,0.17896628967632416
14572,0.48065117768327686
14687,0.0018872930194446236
14698,0.5310651954478296
14889,0.4257964486217738
15111,0.42339051424294455
15155,0.0468272896522193
1524,0.7275006070605109
15254,0.25059873210603706
15278,0.5597862383974102
15383,0.14755884951814274
15648,0.5732352807434604
15681,0.4323595239736023
15818,0.1974478343382945
15935,0.0456909841281381
16053,0.026525450062803435
16062,0.020562086214328736
16139,0.40612805289626147
16268,0.1386946161748637
16334,0.7592120606844317
16477,0.05628212923266104
16680,0.5198880488062831
16981,0.47420247871768817
17002,0.12559620893201953
17128,0.17128491441386728
17171,0.08267502439419752
17222,0.7954524798612079
17279,0.4073493290028516
17367,0.7262912057727543
17440,0.1772498401534527
17537,0.19796150811724683
1763,0.43847837330599615
17652,0.6599547233781949
17751,0.019925847756435196
17850,0.20062818128171533
17947,0.3812098026481375
18108,0.04259507814981007
18126,0.14191176571262706
18173,0.13443754015935896
18254,0.27443128014309437
18324,0.32281055730773695
1834,0.07777965530100873
18399,0.600117324115111
18577,0.7242841625046643
18605,0.5442149983698987
18619,0.42913914837575395
18685,0.49855738255294046
18764,0.047010111628434804
18799,0.4616271468233471
18903,0.25906036198514176
19058,0.24490412017506114
19130,0.3125514756395737
19227,0.07266211813524376
19290,0.24126913937583816
19366,0.28388397683799066
1940,0.2985931414493096
19445,0.1475012897711985
19541,0.18212592589649035
19613,0.018053565964404016
19743,0.34465364546124516
19850,0.16285870778523276
19934,0.014269445928920021
20007,0.3296142617681538
20125,0.03954658349487406
20192,0.05775257469319587
20214,0.35063689481866284
20320,0.23911129106380455
20469,0.06729577802144857
20519,0.5256290673074712
2056,0.09165505018616012
20884,0.34129928877146426
21122,0.15190290976708917
21212,0.17804551155394288
21247,0.19033913691512758
21325,0.09827738226347808
21343,0.20498514791678424
21388,0.35353198232597777
21416,0.33488273960006076
21441,0.2968663631417566
21525,0.39380869356198306
21752,0.6639421568100483
21814,0.27547441543484025
22072,0.07765523939246467
22100,0.5242620196090001
22356,0.17788839368030404
22668,0.6055105097070529
22697,0.43739203752573014
229,0.17509987028662097
23280,0.01500362948196809
23589,0.0018915013303974163
2369,0.4402740833371185
23701,0.01020978948167962
23717,0.4776015312838418
23774,0.481920774246825
23847,0.09945816615235747
23908,0.48626787957774953
24011,0.02145022348312211
24076,0.06124627245787831
2410,0.22316273459964334
24228,0.5042738071244831
24264,0.022285475813827095
24436,0.10231044557524624
24555,0.2269724486833252
24717,0.08925239565042155
24765,0.34976116804178375
25198,0.015766558228348465
25228,0.5110471201975109
25242,0.19013245197227055
25315,0.4589078443877551
25384,0.48700926907859854
25551,0.4308187672275398
25596,0.02897782181209675
25732,0.043102112550952656
25763,0.13106030138396907
26,0.41432432777241684
26026,0.21720833219429517
26095,0.2733735818209905
26164,0.20406738356839232
2637,0.4467647315603252
26525,0.2591060365195855
26611,0.12971840809910565
2664,0.38860592095943164
26870,0.05407725568273579
26961,0.07483170314774874
2710,0.3038160151456945
27105,0.15989812625472097
2803,0.4582149313514663
289,0.07529587730928632
2891,0.41037445023572794
2911,0.6156703210235882
2934,0.387763766979174
2970,0.39939455330641693
325,0.18591932536626318
3320,0.22581718728363567
3439,0.04364773493896418
3474,0.2609287335605695
3527,0.2983327299422907
3553,0.42900713832046866
3590,0.10238375886712858
3675,0.23628759581607967
3749,0.10570674587839127
379,0.4677631607794303
4250,0.012097852119372024
4261,0.12598455447459705
4320,0.10231761184569851
4338,0.06659213216217871
4409,0.16692522902797888
4658,0.3746429520481866
4695,0.14131542665065527
4724,0.06197381044288637
4750,0.30352184228729784
4799,0.10271449745124113
4966,0.150574119227707
527,0.19195802592547895
5432,0.30583937826421104
5620,0.1438790646957841
5705,0.35495997073747215
5866,0.33823062293583867
5987,0.048550874790958515
607,0.38005187984841937
6094,0.13524074880801143
6278,0.2229482776773967
6315,0.07426912913065471
6348,0.18544985779584672
6426,0.01586984451894345
6633,0.1427556126239131
6708,0.10650221758859461
7003,0.14397660288925312
7130,0.19233361521994566
7217,0.17121041091413994
7261,0.31100559055424415
7295,0.4011609952718317
7409,0.5610777501934485
7592,0.10927430953878262
7652,0.18768701412407635
7727,0.12462240654125548
7919,0.21526698460418825
8035,0.45709631956488295
8121,0.1505087008353384
8161,0.16661198973618482
8202,0.1927024791711114
8246,0.546162834690741
8472,0.19722173111130265
8645,0.010986326937360751
8693,0.034946044246095716
8725,0.11309713817222293
8744,0.15110623958852978
8773,0.07303347055147712
8885,0.47095669820592434
9349,0.07034453687880175
9397,0.3829663512665994
9522,0.17603025694457333
9609,0.09883171666368876
9882,0.4112433288323045
9920,0.18653561729382795
