tile,cpc
0,0.3332077447437582
1073,0.13738298733216112
1151,0.15536158687191257
1269,0.07978902655274754
1406,0.02766313391379729
1492,0.1425724854943348
1513,0.10619786632958918
1559,0.11439768199874907
1585,0.179560814317009
1669,0.05029506403181218
1997,0.038717446107751005
202,0.15791669323979593
2059,0.07853579527668898
2092,0.030393353150612052
2154,0.0945995297325375
2197,0.013196871632714723
2267,0.16014763199833704
2329,0.038593126518043024
2474,0.27216015355143075
262,0.11278173735822307
2678,0.10780451264922951
2715,0.13086955858584973
2838,0.29659650382954167
2861,0.046986047647589985
2904,0.09084364528700466
2941,0.14576409115453173
3080,0.06653749051981385
310,0.16954084146053539
3116,0.07190733661725905
3182,0.012225991808641161
3220,0.05597761207126195
3293,0.01813223648378094
3452,0.08010601479697795
352,0.0635790157812247
3537,0.2288804392520023
3559,0.10174114168672468
3652,0.007655427644127293
3664,0.2608271991422418
3685,0.06757312213987182
3749,0.12259916738875223
3930,0.004889603334975312
3948,0.19997573664158952
4007,0.055423208994065824
4025,0.07575064778872782
4041,0.017759007147472753
4084,0.03409990679867322
4178,0.1334981636124696
4231,0.011921561355511508
4276,0.03971032772910033
4303,0.04326569023778883
4318,0.1932898333180451
4365,0.07867634262426808
4403,0.03298763281314228
4449,0.008772321034728055
4469,0.0269387223928221
4518,0.1271000222250969
4596,0.05933894582999963
4722,0.10666029455444373
4734,0.3340602929587237
4798,0.21247824365712656
4837,0.10420898628272124
4875,0.31832426063186453
4892,0.06977973656498053
4914,0.041696575411275597
4918,0.09593124651668976
5013,0.11253720711070993
520,0.27391762844428585
699,0.15232158555675934
748,0.16239762803427982
854,0.04786150487839366
916,0.04489643715567501
