name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
Airway Heights,Fairchild AFB,309.0,6.011014731168322,0.0,15.567108,17.154489,10757,2695,37,0.0075654650491634706,5,0.001116946993552151,3,160.49503476365672,0,16,10,19,117,0.3368979193219568,3,0.03604935265096661,102,0.23436858832866225,60,2.074969196031153,0,0.0,0,0.0,0,144.9291453101942,0,5,0,0,2,0.015201662643719627,5,0.05679815618462409,497,8.884221068038975,43,0.29976876371730726,0.0
Snoqualmie,Tukwila,75.0,31.469599521124596,872611.0,18.58755,23.788091,14121,21798,20,0.00530038381016955,10,0.02920319181645385,1,239.81016702928864,0,17,2,3,32,0.024784881477204864,22,1.2994602298996532,92,0.15477792324692063,167,6.868623352598937,155,0.02835540660955934,35,0.027487028448964883,44,484.5805353147317,0,133,17,67,399,1.4092497776535124,12,0.27125499369567174,452,3.8889713265736847,200,1.5739791726981567,1107256.0
Southworth,Lakewood,190.0,38.8848304970123,2678850.0,8.741643,44.184014,2362,63612,0,0.0,0,0.0,0,57.61689247638558,0,0,0,0,1,0.0,3,0.12858667788738862,5,0.01682278687061191,2,0.07996701826675223,147,0.02066633005233028,71,0.9571223580867586,15,642.8784890339083,1,264,26,92,374,1.1129702985199865,54,1.7792270858010635,327,5.374456131284723,206,5.188600180447549,4482624.0
Sultan,Eastmont,80.0,28.287402567257857,175366.0,8.478434,13.245575,5146,24059,13,0.0005910183007774376,8,0.00011686579746474524,1,85.61786435457213,0,3,1,1,35,0.07209744260435799,15,0.20662372769700202,25,0.02147476520497626,24,0.5213456546746419,2,0.0001640757045492931,2,0.0,1,143.4937689143674,0,8,0,0,8,0.002567625535172609,16,0.3903063035976493,12,0.016237578147305188,32,0.0621870182211551,302309.0
Edmonds,Union Gap,51.0,198.45662360998824,4611274.0,23.093351,14.443742,42853,6568,61,0.008303154881236629,28,0.08867028104994792,1,250.77380448407877,1,136,3,14,223,0.17499438733489495,40,0.7113885892642555,172,0.14229471056714857,89,1.7046372939321728,19,0.0042041823285034,1,0.0,30,121.49344252704729,0,12,6,11,80,0.42621772547273035,4,0.23230575435341683,6,0.089413232318783,38,0.7741021577845498,7428786.0
Southworth,Port Orchard,1050.0,8.00692520753787,22684.0,8.741643,24.977826,2362,15587,0,0.0,0,0.0,0,57.61689247638558,0,0,0,0,1,0.0,3,0.12858667788738862,5,0.01682278687061191,2,0.07996701826675223,48,0.005028857818739745,16,0.029642937717889825,2,231.7938753637628,0,84,18,37,140,0.6909228103381615,10,0.10166842593581031,79,0.09457630552792923,70,4.509576689040862,62710.0
Marysville,Des Moines,145.0,77.85545763853702,2780139.0,53.751151,16.605956,70714,32888,106,0.011492092323545217,31,0.007429288186373532,7,599.966289280694,0,25,24,8,510,1.134633161040996,85,1.3743370922997669,397,0.8203528938854212,244,2.2821649619997535,60,0.009589071840769865,38,0.006941327105731326,12,261.2347913737114,0,137,32,11,163,0.37260012378254354,61,0.8382342949543233,273,0.2225019272197599,224,1.0589683785404207,4608518.0
Vancouver,Washougal,1584.0,20.377540280085427,200773.0,126.252845,15.409889,190915,17039,427,0.06569499539934438,118,0.5170000351548417,60,1759.0314556709336,1,216,141,96,838,5.487029631091714,135,4.004930238059875,1273,3.1678442242859144,870,26.350991946863495,17,0.00318873062892411,8,0.00036606302892584416,5,177.48798461541102,0,23,5,4,32,0.10897192735341768,6,0.16590926821514113,45,0.0665103325775845,75,433.98183968006964,399798.0
Auburn,McChord AFB,76.0,28.548921578502192,1330265.0,76.604169,15.219099,87256,3188,113,0.013644275694523249,52,0.06287125922879466,87,693.2535752429545,0,363,22,141,355,0.7619348128437782,79,2.1331038583696196,277,1.2555805525750783,402,14.166441896665457,4,0.00034941932681984697,1,0.004839858471179208,2,116.74440592688222,0,2,0,1,6,0.07298298422052353,2,0.05463653701494622,131,6.620109398239117,61,1.5037721262263297,3096488.0
Yarrow Point,Olympia,131.0,84.2430499797925,4014150.0,0.948535,47.191176,1134,55605,0,0.0,0,0.0,0,18.6943399046149,0,2,0,0,0,0.0,0,0.0,8,0.002127066499835675,18,0.24074897408923068,191,0.01877527140826331,24,0.35088023022688325,7,945.1641370681522,0,103,4,13,330,0.5683035207514484,84,1.4440984511170825,3486,0.6755931634214246,1849,4.615586920215523,7124640.0
