name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d
Peekskill,Mount Kisco,615.0,18.908764176182746,202199.0,11.251161,7.877311,25431,10959,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,2,0.0003206041112048156,6,0.07087672758271608,0,117.74450736523235,0,0,0,0,5,0.009333526074323356,2,0.017479114507027115,26,0.08433462413067519,49,2.435086635169914
Peekskill,Ossining,1381.0,15.535869094559414,105025.0,11.251161,8.203208,25431,27551,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,17,0.00020666517443987533,4,0.0,0,123.97213506457767,0,1,0,0,38,0.0185555344580699,20,0.02870873712042522,101,0.08319465912428103,65,1.074798369929203
Peekskill,Mount Vernon,103.0,42.362461886881874,1203259.0,11.251161,11.377785,25431,73893,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,10,0.0,5,0.01450668802771503,1,191.06613815280662,0,5,0,0,16,0.017036060109810958,27,0.06399073392725182,83,0.09215561186458406,74,0.5180729497598398
Peekskill,New York,12448.0,69.47340247761572,2194553.0,11.251161,778.178241,25431,8804190,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,12832,0.33159795754931726,2916,5.0703141271096275,195,16627.78033715178,27,982,123,130,17514,8.584820229926098,3764,16.395125376325005,62514,45.81133340650127,27429,182.165174207091
Peekskill,New Paltz,79.0,53.050192354579174,1475323.0,11.251161,4.562907,25431,7324,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,40,0.006075955861808983,4,0.0009500497702574649,0,87.22162360579604,0,0,0,0,43,0.006617245364769266,9,0.8351029551127498,162,0.20236130049468135,58,0.507515518596804
Peekskill,Westbury,68.0,65.02054619052441,1802847.0,11.251161,6.069815,25431,15864,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,9,0.0022232280331544556,2,0.00030963865588589073,2,127.78073735484314,2,26,28,1,127,0.7477588623469842,23,0.22068054163910863,52,0.04821486578331527,19,0.06140479813844461
Peekskill,Croton-on-Hudson,1950.0,8.846055230635143,12687.0,11.251161,12.155696,25431,8327,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,20,0.0017137928646996968,7,0.001839859266795661,1,175.6440040557451,1,68,3,0,50,0.08991180095890267,10,0.20211499493309154,677,0.13148804934948688,76,3.5575555347207084
Peekskill,Harrison,276.0,33.96204770739833,747552.0,11.251161,43.422937,25431,28218,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,4,0.00032934913798185705,3,0.10911300333102462,0,480.7718638390851,1,3,0,0,13,0.05559811538401961,39,3.8083954588346054,178,4.051247935145537,137,6.448535572765876
Peekskill,New Rochelle,402.0,42.257343151187285,1122804.0,11.251161,26.640882,25431,79726,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,34,0.006741961512005621,3,0.07110363030611612,1,391.1134068910734,3,5,0,0,25,0.0768730401182367,47,0.2026055690893772,73,0.17001754340162245,165,3.505387624628138
Peekskill,Bronxville,276.0,39.53211720036106,1107764.0,11.251161,2.51865,25431,6656,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,3,0.0,4,0.02273982496278269,0,48.01367988825975,0,1,0,0,6,0.00695949608418561,21,0.13830787980370862,26,0.026327818945972973,35,0.24580659011728356
Peekskill,Elmsford,83.0,27.505046516832746,583208.0,11.251161,2.7371,25431,5239,6,0.0003629042504511928,3,0.09384808796234359,1,156.42344846324806,0,13,0,0,12,0.03056660547872964,20,0.024962515810374026,53,0.03928656292707361,56,51.22815051328111,3,0.0003473626910116756,0,0.0,0,66.75188478023392,0,0,0,0,5,0.008491301426400363,4,0.0678462334265603,15,0.01170998804196405,5,0.5490393942847187
