name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
Olympia Heights,Miami Springs,121.0,11.418610487795195,647358.0,7.008952,7.455957,12873,13859,2,0.0,1,0.0,0,128.53656194524416,0,0,3,0,9,0.10111355495649396,7,0.18296707756810113,63,0.026894434927561214,19,1.3355182510758468,15,0.0016952263645573945,2,0.0,0,151.17697787795234,0,0,1,3,7,0.03921902626624407,22,0.2470494141696731,102,10.480298392921956,35,0.8483401201677531,1344935.0
Wesley Chapel,Ocala,112.0,109.31784949390651,4905399.0,113.753751,122.394663,64866,63591,72,0.02247588157496722,38,0.28612730413534276,3,831.7041638512525,0,122,18,68,221,2.686143299075101,251,1.5469549594679506,140,0.5457723139096707,432,0.7051125550077353,39,0.010069478121863141,14,0.13763103692781495,5,1081.4830398620227,6,9,5,3,166,0.47486224793691506,52,1.2482865917689774,413,1.0525390735870594,163,5.09067930954329,7851499.0
Roosevelt Gardens,West Little River,96.0,32.04766347320287,2453130.0,0.834817,11.877888,2749,34128,2,0.00022075976509781936,0,0.0,0,17.00078085390726,1,0,0,0,1,0.00022075976509781936,0,0.0,0,0.0,3,0.025200607051238156,2,0.00013196662633041176,1,0.0,0,187.75707856240658,1,0,0,0,4,0.00018063737820820348,48,0.4107763089003326,193,0.014745985484548215,15,0.15582562774658135,5989916.0
Coral Springs,Pine Ridge,53.0,153.01650466059778,5788054.0,59.218761,4.360836,134394,1717,62,0.00915044812852813,17,0.11552244394548213,0,983.3439516484624,0,88,59,18,161,3.4831308110330204,119,1.4303041551768432,191,0.771997138561505,525,5.595837863794156,1,0.0003962317863111461,3,0.0014983039418038624,0,453.2594065317881,0,1,0,0,5,0.0023753362339459586,3,0.07998723627645653,9,0.0,12,0.750054651548777,10612800.0
Port Charlotte,Apollo Beach,52.0,90.6458893327184,1295452.0,73.763477,50.968039,60625,26002,46,0.010225494264703781,13,0.1511509113830762,12,897.1083795787941,1,69,48,12,109,3.213419763141675,29,0.705147641803731,123,0.28289200152455424,159,97.12291386775479,6,0.00017197269746559166,0,0.0,4,362.5253267937427,0,15,0,0,12,0.009379913144918598,8,0.3437000713843257,30,0.053278495611642974,61,0.779549861349099,1483071.0
Leisure City,Punta Gorda,33.0,220.37138925032286,6389667.0,8.449113,40.134992,26324,19471,1,0.0,0,0.0,0,136.38773027645178,0,4,3,0,3,0.37629537130424984,21,0.13740282052235578,63,0.017178291790435004,51,0.20451964900341935,53,0.0010060621834963423,4,0.04113578378429581,7,314.80359871564576,0,72,8,37,32,0.44337851836630615,13,0.5784509191550653,155,0.41534375961351455,261,96.44155653231483,11644796.0
Lakeland,Temple Terrace,80.0,41.346524445635104,682191.0,171.685496,19.360586,112641,26690,119,0.02232772808534485,34,0.2325799192217732,24,2266.6490025898793,5,16,6,6,121,1.47337392105156,80,3.21209206235292,512,6.160506949609277,227,67.68720590881243,25,0.001167101242158557,5,0.0,3,206.46234430711857,0,17,17,15,65,0.9617794225732937,10,3.8871489694436225,104,0.3228464187059373,50,0.9412691371426763,1357763.0
North Fort Myers,San Antonio,134.0,185.29297362931052,8529411.0,127.855887,3.520261,42719,1297,25,0.005258565196020421,5,0.0011018582987292014,6,1004.3659065906867,1,31,3,1,30,0.12909511569868543,10,0.4263040572942422,57,0.24921569698840468,123,2.645488904589466,0,0.0,0,0.0,0,35.50715303322934,0,0,0,0,3,0.0004806982207402659,2,0.07795555927343033,1,0.004050462969223488,8,0.07631741904688437,15004195.0
San Antonio,Brandon,322.0,44.917750122753155,919435.0,3.520261,85.816233,1297,114626,0,0.0,0,0.0,0,35.50715303322934,0,0,0,0,3,0.0004806982207402659,2,0.07795555927343033,1,0.004050462969223488,8,0.07631741904688437,161,0.04250252113858929,41,0.17685180420593957,2,1252.7697194438506,1,30,3,12,418,1.3896780513706812,74,1.6632368857019593,318,1.1590101888718924,310,1.9488178439672965,1995399.0
Jacksonville,St. Augustine,7573.0,59.48000160952916,330889.0,1935.492088,24.660517,949611,14329,869,0.3980321916856358,213,3.3771897511539035,1514,14253.316643651488,22,4472,1135,1849,2823,22.814659166279,644,18.307970803334907,4138,59.01815153039318,4672,158.30929090100952,178,0.024796386142507208,8,0.217344585412726,0,258.87951761244267,0,14,7,2,227,0.24240315818508917,49,0.7895332747981906,152,0.23975058455277398,390,4.186583504611207,348016.0
Doral,South Miami Heights,191.0,25.47925547093249,2386960.0,35.829453,12.711122,75874,36770,68,0.007584707509073562,13,0.0882585552971188,2,753.3624110126194,0,54,18,4,105,1.3871756900391514,36,0.34085088279792414,554,0.7324820975169941,458,4.535889156431967,3,0.000929288312239587,2,0.0,0,271.33138963209615,0,1,3,1,17,0.3195042078132413,12,0.21539770116163523,126,0.09639020641755104,18,0.18637048073478907,3796875.0
Miami Gardens,North Bay Village,62.0,14.448939526562427,1296747.0,47.209207,0.957592,111640,8159,16,0.0028254287576334465,3,0.0026290751545650073,3,662.2509662891553,0,1,12,0,59,1.215108297801904,130,2.066529616008973,626,7.002615648954991,144,2.3023730968175053,6,0.0038821825914962453,0,0.0,0,14.705585156645421,0,2,1,0,5,0.009479478776384899,3,0.05086211231036921,15,0.006057557557096144,15,0.03019130621024201,2492169.0
Boca Raton,South Miami,53.0,76.28449715099518,4300631.0,75.573116,5.87186,97422,12026,106,0.00890898622055103,24,0.12543053643640856,1,1253.523129867109,1,95,33,92,239,1.9770385151941479,196,5.326713191838838,405,2.4374383112573055,1226,10.443778511078916,9,0.00016732157870544997,3,0.07854033537327619,0,124.82157051320466,0,2,5,0,28,0.22458695879665938,29,0.1577703450571145,198,0.05312691305474947,36,0.17068933696011057,9223823.0
Homosassa Springs,East Lake-Orient Park,142.0,91.14071951548203,1469155.0,65.184927,40.957965,14283,28050,2,0.00014393256119471268,2,0.001316211541164041,0,348.67669160343127,0,10,8,7,17,0.4223889825903306,3,0.1055174599285041,13,0.03766787941874035,17,673.2447776835933,12,0.00448810924626393,0,0.0,4,488.05561896894545,3,7,1,0,18,0.008762794173432066,46,0.4785746593645995,286,1.8461314723833655,63,2.064826465263539,2239030.0
Brandon,Cocoa Beach,53.0,169.6531995456419,6819903.0,85.816233,12.064959,114626,11354,161,0.04250252113858929,41,0.17685180420593957,2,1252.7697194438506,1,30,3,12,418,1.3896780513706812,74,1.6632368857019593,318,1.1590101888718924,310,1.9488178439672965,77,0.004444160818882441,9,0.05929534013479613,0,207.3956223180041,0,3,0,0,71,0.04687544223401683,10,0.06247220839823036,196,0.239342655599721,169,1.1866401851267505,9174524.0
Brookridge,Wesley Chapel,356.0,41.702636712014275,403952.0,6.56019,113.753751,4658,64866,0,0.0,0,0.0,0,121.73525482193538,0,0,0,0,1,0.0,0,0.0,0,0.0,5,0.7444651934404154,72,0.02247588157496722,38,0.28612730413534276,3,831.7041638512525,0,122,18,68,221,2.686143299075101,251,1.5469549594679506,140,0.5457723139096707,432,0.7051125550077353,615954.0
Riverview,Brandon,78316.0,12.432297169651005,103328.0,119.607244,85.816233,107396,114626,62,0.009025260514793479,23,0.3478219178891056,0,1072.3414932077872,2,31,6,7,136,0.41620948524176754,62,1.4406795860578145,140,0.28531067605803934,167,6.302533887831822,161,0.04250252113858929,41,0.17685180420593957,2,1252.7697194438506,1,30,3,12,418,1.3896780513706812,74,1.6632368857019593,318,1.1590101888718924,310,1.9488178439672965,218228.0
Jacksonville,Warrington,45.0,540.3553862866714,14242470.0,1935.492088,17.952308,949611,15218,869,0.3980321916856358,213,3.3771897511539035,1514,14253.316643651488,22,4472,1135,1849,2823,22.814659166279,644,18.307970803334907,4138,59.01815153039318,4672,158.30929090100952,8,0.000769816638221092,1,0.0,0,208.9271093944982,0,3,0,0,8,0.01196633761840137,7,0.11314604907682044,131,0.028559626624689145,206,1.0236341592490577,22593739.0
Sweetwater,Ojus,54.0,28.620692195153488,2538524.0,5.677502,6.860723,19363,19673,21,0.001207883848839392,1,0.0010254350389829402,2,110.65510017872695,0,2,2,2,65,0.8477339201440705,11,0.03475076283347534,148,0.2624539970381507,16,0.028912263114737914,19,0.0013069845785380198,9,0.0011572793461011085,0,174.35124557733468,0,1,0,0,20,0.028645130945686367,24,0.1425240691144791,88,0.029768657588931668,89,1.2723565528817848,4010155.0
Hollywood,Medulla,39.0,279.87285868616567,7608106.0,70.579359,14.499659,153067,10871,71,0.012910059935232789,15,0.1667938449696364,12,1197.2171052074968,1,20,15,8,123,1.8703043362324696,80,1.1817546411214954,276,6.35812987657074,459,11.676079588515202,2,0.0,1,0.0015897910938580217,0,146.63228948089758,0,0,0,0,2,0.012847838202313883,2,0.13809650279334806,9,0.004339866028983502,1,0.000640711756641194,12714984.0
DeBary,Oviedo,251.0,27.82600496184059,410982.0,49.083938,40.202567,22260,40059,9,0.00290024720025191,1,0.0015760603713720304,4,341.17414818479,0,4,0,0,10,0.00952799433125155,3,0.07062299494435911,80,0.08787038286783368,67,2.576646376635484,52,0.003859335410706348,12,0.09011040126509391,0,459.5517788280847,0,35,19,4,192,1.4189562852292654,43,0.9663658900982668,29,0.053479166688942543,267,17.262039244227868,412029.0
Casselberry,Port St. John,66.0,54.04185839673256,1952245.0,18.048551,24.141772,28794,23474,15,0.005637398528240267,3,0.0015564520751833015,1,332.24157619568666,0,14,8,0,41,1.1296080871503345,15,0.02993959836820628,13,0.12942818433845793,77,0.8068409120297606,9,0.00019913266338526843,2,0.0,1,196.36780687424962,0,2,0,0,18,0.016571797624695385,17,0.11542098182063294,82,0.13960222418433324,43,0.11492198344097752,1884323.0
Jupiter Farms,Hollywood,41.0,99.27936510221213,2658710.0,39.060582,70.579359,12572,153067,1,0.0,0,0.0,2,337.337532235561,0,0,0,0,2,0.0,1,0.2362723142955251,0,0.0,7,5.766940613138391,71,0.012910059935232789,15,0.1667938449696364,12,1197.2171052074968,1,20,15,8,123,1.8703043362324696,80,1.1817546411214954,276,6.35812987657074,459,11.676079588515202,6055723.0
Jacksonville,Carrollwood,293.0,266.591050568281,4810850.0,1935.492088,23.893588,949611,34352,869,0.3980321916856358,213,3.3771897511539035,1514,14253.316643651488,22,4472,1135,1849,2823,22.814659166279,644,18.307970803334907,4138,59.01815153039318,4672,158.30929090100952,10,0.0004745656103584883,4,0.00046810811795728734,0,324.07112271791027,0,2,0,0,20,0.014591625176422545,10,0.1933447633497078,71,0.0900230694662071,101,1.4877757735038357,5132711.0
Lauderdale-by-the-Sea,Riviera Beach,106.0,65.65607114374382,4456407.0,2.270798,21.441192,6198,37604,11,0.0016813117681111264,2,0.000600762495010702,0,32.88297721033916,0,2,2,3,5,0.053365086125433094,0,0.0,3,0.0033309764542759582,96,0.05173022558593942,20,0.0026229529545316083,6,0.30883613390222714,6,358.33494335096776,0,2,7,3,32,0.33376616785334057,20,0.5153649877985427,40,0.12117442159238465,136,2.2522635667723647,9629676.0
Miami Beach,Jacksonville,227.0,524.7061344770669,13726559.0,19.923658,1935.492088,82890,949611,332,0.013123142408138118,44,0.3001220404527083,3,483.02611364987786,0,16,27,33,470,0.6316363942225962,61,0.22935971763417598,937,0.37753967062323324,1251,3.741516566998435,869,0.3980321916856358,213,3.3771897511539035,1514,14253.316643651488,22,4472,1135,1849,2823,22.814659166279,644,18.307970803334907,4138,59.01815153039318,4672,158.30929090100952,21580178.0
North Weeki Wachee,Palm Harbor,136.0,55.778036339172104,846197.0,37.345414,44.960016,9131,61366,3,0.0,1,0.0,0,251.90835701980407,0,0,0,0,4,0.0,0,0.0,1,0.00012289542788510588,11,112.43737164071653,21,0.0032897413454742335,10,0.006397694759111752,0,553.4939619407838,2,6,1,0,56,0.08602146824403611,27,0.7884187807265767,119,0.11981976251160861,103,5.443484239084958,1717413.0
Hialeah,Kissimmee,107.0,292.16695705006936,7766283.0,55.895716,55.688385,223109,79226,27,0.0033685268735909827,19,0.28790346835438707,2,913.9150775525007,0,5,11,1,101,1.1436771831676105,170,1.1981293406017932,654,0.17059314721207539,138,1.8361296388985968,43,0.01276741091588976,10,0.16752065523603119,1,801.6453852639095,2,27,0,3,110,0.15891951996609552,17,1.0776015816215994,394,1.1005464705310586,125,12.714748762941872,13198875.0
Coral Terrace,South Bradenton,69.0,296.19287140249816,7738252.0,8.69985,11.655066,23142,26858,19,0.002564558691210861,14,0.15820396991071498,2,153.88994058258817,0,51,28,6,151,0.3599740591800492,27,0.09813169678358016,209,0.04202797089183798,20,0.3209389038283915,35,0.008257992238609532,4,0.004976467100007041,0,206.04734189215262,0,6,2,2,94,0.36125677093634534,10,0.07293437228445596,49,0.25252179564019955,165,0.029841507943987433,13022887.0
Palm Harbor,Bradenton,95.0,68.50601742870545,2602225.0,44.960016,37.134572,61366,55698,21,0.0032897413454742335,10,0.006397694759111752,0,553.4939619407838,2,6,1,0,56,0.08602146824403611,27,0.7884187807265767,119,0.11981976251160861,103,5.443484239084958,33,0.018154407963371946,16,0.24860401054193673,1,539.3648831992305,1,2,3,1,103,0.2680551191987158,76,0.4874836319154497,124,0.3245728974068196,164,3.981770050874696,5482848.0
Hollywood,Pine Ridge,87.0,164.06408650032432,5656671.0,70.579359,4.360836,153067,1717,71,0.012910059935232789,15,0.1667938449696364,12,1197.2171052074968,1,20,15,8,123,1.8703043362324696,80,1.1817546411214954,276,6.35812987657074,459,11.676079588515202,1,0.0003962317863111461,3,0.0014983039418038624,0,453.2594065317881,0,1,0,0,5,0.0023753362339459586,3,0.07998723627645653,9,0.0,12,0.750054651548777,10595901.0
Hallandale Beach,Pinewood,190.0,14.852401596897998,610092.0,10.909332,4.53986,41217,17246,26,0.0029304578452742907,3,0.0,0,222.46236251323595,0,3,3,1,35,0.4754118446494132,14,0.2801561332053786,100,0.5410638691558929,197,1.2439696148721808,3,0.00041963011292851034,6,0.14143918243784984,0,73.05676331908195,0,0,0,0,11,0.011597236783280734,11,0.026101811763011833,69,0.0,1,0.004783938789636902,1507809.0
Olympia Heights,Tamarac,60.0,53.56655571849065,3687218.0,7.008952,30.031144,12873,71897,2,0.0,1,0.0,0,128.53656194524416,0,0,3,0,9,0.10111355495649396,7,0.18296707756810113,63,0.026894434927561214,19,1.3355182510758468,28,0.005491031980502541,11,0.073712134132663,2,559.7217073368477,0,61,18,6,60,1.3259438107157866,7,0.15460750799637601,87,0.26677378268928664,108,3.7016764431893163,7303300.0
South Bradenton,Miami Gardens,64.0,286.9327956675884,10805941.0,11.655066,47.209207,26858,111640,35,0.008257992238609532,4,0.004976467100007041,0,206.04734189215262,0,6,2,2,94,0.36125677093634534,10,0.07293437228445596,49,0.25252179564019955,165,0.029841507943987433,16,0.0028254287576334465,3,0.0026290751545650073,3,662.2509662891553,0,1,12,0,59,1.215108297801904,130,2.066529616008973,626,7.002615648954991,144,2.3023730968175053,17117329.0
Pine Ridge,South Bay,53.0,116.9454850813011,1075304.0,4.360836,7.411275,1717,4860,1,0.0003962317863111461,3,0.0014983039418038624,0,453.2594065317881,0,1,0,0,5,0.0023753362339459586,3,0.07998723627645653,9,0.0,12,0.750054651548777,1,0.0,0,0.0,2,64.44646529983106,0,7,0,1,3,0.0009737886069575207,2,0.05007483379826664,1,0.00882775633292722,11,0.1332171942400196,974683.0
Pompano Beach,Miami Springs,79.0,49.35953235898599,3060509.0,62.216264,7.455957,112046,13859,56,0.12528584880605603,11,0.005363555673777108,7,930.3988745433405,3,19,33,16,168,1.853347333149236,55,0.9025547688022106,161,2.736065524053101,309,6.984593236599849,15,0.0016952263645573945,2,0.0,0,151.17697787795234,0,0,1,3,7,0.03921902626624407,22,0.2470494141696731,102,10.480298392921956,35,0.8483401201677531,6806851.0
Seminole,South Pasadena,598.0,10.966898764232239,217253.0,13.420512,1.580132,19364,5353,41,0.010194687992846514,18,0.9590444686615847,0,261.9215551533254,0,3,7,0,99,0.6031286279105278,5,0.08726052323568098,137,0.1778014147626856,91,4.084146081560357,6,0.0015614162168738383,13,0.07120235895514332,0,45.62624291510799,0,3,1,0,14,0.07539522762742346,0,0.0,46,0.09316359505686694,21,0.042456589566308094,368489.0
Silver Springs Shores,Hialeah,133.0,398.0526327882134,12944436.0,38.678504,55.895716,24846,223109,6,0.00198189569298817,0,0.0,0,314.10474666533656,0,5,3,0,28,0.24171108992523754,7,0.2766231842278077,8,0.0021960477438722655,15,33.91680199195576,27,0.0033685268735909827,19,0.28790346835438707,2,913.9150775525007,0,5,11,1,101,1.1436771831676105,170,1.1981293406017932,654,0.17059314721207539,138,1.8361296388985968,18813743.0
Hialeah,West Perrine,188.0,29.97016177225106,2712527.0,55.895716,4.541376,223109,10602,27,0.0033685268735909827,19,0.28790346835438707,2,913.9150775525007,0,5,11,1,101,1.1436771831676105,170,1.1981293406017932,654,0.17059314721207539,138,1.8361296388985968,1,0.00046937211817634313,1,0.0,0,96.19507633255492,0,1,2,1,14,0.2401796129876034,6,0.03863501885231106,93,0.024936993636672938,16,0.04126214914453761,5456551.0
Longboat Key,Bradenton Beach,177.0,8.545699014232783,24025.0,10.562362,1.33894,7505,908,7,0.0012530495732791607,1,0.0,1,122.47651132154472,0,1,0,0,9,0.004951434486906456,0,0.0,7,0.0025690693361844785,103,0.9970557489586162,6,0.0018910524797615283,0,0.0,0,20.658338143977375,0,0,0,0,9,0.004640536910312798,0,0.0,8,0.019254512604070812,23,0.4841491269399424,18967.0
Wellington,West Palm Beach,22337.0,17.55363050724254,160848.0,116.464126,139.389655,61637,117415,16,0.0021911659801764323,14,0.10001411290908657,10,1018.2291843875182,0,142,12,11,58,1.2134399588500948,43,1.222473400388945,273,0.783165639175843,722,50.750557491739194,70,0.011928551107577146,17,0.5876815041708451,7,1288.210156102134,6,15,31,9,201,2.182844685887985,0,1.8582394708740468,341,6.425010269827312,407,53.44874992911384,195209.0
Timber Pines,Wesley Chapel,190.0,40.512777376894995,523904.0,5.696117,113.753751,5163,64866,1,0.0,0,0.0,0,82.45487528376718,0,1,0,0,2,0.008223257034767348,2,0.06807448462194962,0,0.0,8,1.3072722662496647,72,0.02247588157496722,38,0.28612730413534276,3,831.7041638512525,0,122,18,68,221,2.686143299075101,251,1.5469549594679506,140,0.5457723139096707,432,0.7051125550077353,867310.0
Lakeland,Brandon,7654.0,36.339486815797834,430269.0,171.685496,85.816233,112641,114626,119,0.02232772808534485,34,0.2325799192217732,24,2266.6490025898793,5,16,6,6,121,1.47337392105156,80,3.21209206235292,512,6.160506949609277,227,67.68720590881243,161,0.04250252113858929,41,0.17685180420593957,2,1252.7697194438506,1,30,3,12,418,1.3896780513706812,74,1.6632368857019593,318,1.1590101888718924,310,1.9488178439672965,432020.0
Elfers,Belleair Bluffs,52.0,34.09399348081427,854731.0,9.652261,1.192624,14573,2311,10,0.0020519369709934864,7,0.003814845437070106,0,119.09793671881552,0,48,4,51,42,0.16404499766382935,34,0.27432041548326375,13,0.018807452097632068,35,0.023015664159098448,1,0.0,0,0.0,0,24.02638021234822,0,0,0,0,3,0.005382870189471848,0,0.0,11,0.00586169931382777,0,0.0,1788898.0
Jacksonville,Miami Beach,1124.0,524.7061344770669,12921619.0,1935.492088,19.923658,949611,82890,869,0.3980321916856358,213,3.3771897511539035,1514,14253.316643651488,22,4472,1135,1849,2823,22.814659166279,644,18.307970803334907,4138,59.01815153039318,4672,158.30929090100952,332,0.013123142408138118,44,0.3001220404527083,3,483.02611364987786,0,16,27,33,470,0.6316363942225962,61,0.22935971763417598,937,0.37753967062323324,1251,3.741516566998435,20004409.0
Rio Pinar,Punta Gorda,50.0,199.13490505134482,7684188.0,5.628296,40.134992,5409,19471,0,0.0,0,0.0,0,53.121513544493816,0,25,0,0,3,0.01590239633055092,1,0.07381973278631489,9,0.005750132116960931,101,0.5592275230056157,53,0.0010060621834963423,4,0.04113578378429581,7,314.80359871564576,0,72,8,37,32,0.44337851836630615,13,0.5784509191550653,155,0.41534375961351455,261,96.44155653231483,10435573.0
Bay Hill,Winter Park,134.0,22.262094371144233,672183.0,6.153014,22.697253,5021,29795,0,0.0,0,0.0,0,68.25451629826995,0,20,0,1,1,8.670104592279041e-05,0,0.0,1,0.0,25,0.9298074903115405,60,0.018614946069751347,8,0.1548897606895364,0,368.21761299878096,0,197,7,22,75,1.0439938411003067,86,0.19275090190155697,77,0.10898382468713101,321,3.6186322285874577,464990.0
Coral Terrace,Olympia Heights,275.0,4.012978667727332,7233.0,8.69985,7.008952,23142,12873,19,0.002564558691210861,14,0.15820396991071498,2,153.88994058258817,0,51,28,6,151,0.3599740591800492,27,0.09813169678358016,209,0.04202797089183798,20,0.3209389038283915,2,0.0,1,0.0,0,128.53656194524416,0,0,3,0,9,0.10111355495649396,7,0.18296707756810113,63,0.026894434927561214,19,1.3355182510758468,11229.0
Goldenrod,West Palm Beach,62.0,237.12667354161525,9568841.0,6.537944,139.389655,13431,117415,0,0.0,0,0.0,0,151.73112541623507,0,21,2,0,74,0.17227421353414857,6,0.010104935841875893,38,0.016399347453539038,227,0.04135520868527032,70,0.011928551107577146,17,0.5876815041708451,7,1288.210156102134,6,15,31,9,201,2.182844685887985,0,1.8582394708740468,341,6.425010269827312,407,53.44874992911384,11862340.0
Patrick AFB,Juno Beach,49.0,160.3232071979264,4114784.0,7.988788,5.282132,1308,3858,4,0.005507398709682415,4,0.09245442453229953,0,85.43807370019768,0,5,3,0,13,0.217046246940883,8,0.011375623432403916,72,0.7030822257365124,53,1.2794233362161673,3,0.0005560196906738156,2,0.0,0,81.9828950300998,0,0,0,0,2,0.0010361392445168345,0,0.0,4,0.02227728276583762,41,0.8869024660557662,4177926.0
Seminole,Brandon,732.0,48.88129953477478,2052318.0,13.420512,85.816233,19364,114626,41,0.010194687992846514,18,0.9590444686615847,0,261.9215551533254,0,3,7,0,99,0.6031286279105278,5,0.08726052323568098,137,0.1778014147626856,91,4.084146081560357,161,0.04250252113858929,41,0.17685180420593957,2,1252.7697194438506,1,30,3,12,418,1.3896780513706812,74,1.6632368857019593,318,1.1590101888718924,310,1.9488178439672965,4160027.0
Westwood Lakes,Tamiami,439.0,4.844523497649992,140815.0,4.294621,18.25211,11373,54212,0,0.0,0,0.0,0,67.22027282799745,0,0,0,0,2,0.0,14,0.13185600246655463,43,0.0,3,0.059931339590981625,14,0.0007066283046836061,7,0.08849085757288351,0,266.84488379591704,0,0,4,0,52,0.5314487282767677,40,0.5580627233887647,369,0.039779734291467604,55,0.23950151439967848,239226.0
Key Largo,Wilton Manors,45.0,118.46542150247542,3663762.0,31.211537,5.101568,12447,11426,37,0.03191449044516124,2,0.0024919480266392792,2,199.9942504489581,0,10,3,3,82,0.14118921026183154,4,0.0010425080539245369,44,0.0492245732794629,116,19072.38036029448,36,0.003384654870290119,2,0.0005752251612000327,0,75.8999717203646,0,0,9,0,42,0.2449018069042517,14,0.07871503739072895,22,0.0,47,0.12478208489303946,7063096.0
Edgewater,St. Augustine,501.0,110.68390315415726,2890155.0,63.996358,24.660517,23097,14329,19,0.002582735180778753,10,0.0015074726373827225,1,398.58455147055474,0,1,0,0,52,0.0148726892510574,7,0.15547417492288726,31,0.10337754399488498,38,0.35901051808023254,178,0.024796386142507208,8,0.217344585412726,0,258.87951761244267,0,14,7,2,227,0.24240315818508917,49,0.7895332747981906,152,0.23975058455277398,390,4.186583504611207,2913509.0
Seminole,Miami Beach,68.0,345.664671121872,14483064.0,13.420512,19.923658,19364,82890,41,0.010194687992846514,18,0.9590444686615847,0,261.9215551533254,0,3,7,0,99,0.6031286279105278,5,0.08726052323568098,137,0.1778014147626856,91,4.084146081560357,332,0.013123142408138118,44,0.3001220404527083,3,483.02611364987786,0,16,27,33,470,0.6316363942225962,61,0.22935971763417598,937,0.37753967062323324,1251,3.741516566998435,21378623.0
North Fort Myers,Pine Ridge,146.0,54.484125557869994,862094.0,127.855887,4.360836,42719,1717,25,0.005258565196020421,5,0.0011018582987292014,6,1004.3659065906867,1,31,3,1,30,0.12909511569868543,10,0.4263040572942422,57,0.24921569698840468,123,2.645488904589466,1,0.0003962317863111461,3,0.0014983039418038624,0,453.2594065317881,0,1,0,0,5,0.0023753362339459586,3,0.07998723627645653,9,0.0,12,0.750054651548777,788373.0
Tamiami,Casselberry,48.0,335.5530057842361,11214431.0,18.25211,18.048551,54212,28794,14,0.0007066283046836061,7,0.08849085757288351,0,266.84488379591704,0,0,4,0,52,0.5314487282767677,40,0.5580627233887647,369,0.039779734291467604,55,0.23950151439967848,15,0.005637398528240267,3,0.0015564520751833015,1,332.24157619568666,0,14,8,0,41,1.1296080871503345,15,0.02993959836820628,13,0.12942818433845793,77,0.8068409120297606,19145029.0
Edgewater,Ormond Beach,494.0,40.778567252597256,483068.0,63.996358,90.090884,23097,43080,19,0.002582735180778753,10,0.0015074726373827225,1,398.58455147055474,0,1,0,0,52,0.0148726892510574,7,0.15547417492288726,31,0.10337754399488498,38,0.35901051808023254,70,0.011999759641963268,18,0.007048440419635545,2,739.6236531750742,1,3,1,4,330,0.44720837017115245,41,0.6159546142157141,114,0.5645175788332896,260,35.08303497548152,482329.0
Holden Heights,New Smyrna Beach,60.0,72.37612958586189,2372935.0,2.656061,97.879927,4097,30142,1,0.0,0,0.0,1,40.9252652918087,0,19,0,0,1,0.0,2,0.0,8,0.0,3,0.19611095467550924,98,0.015147245569487563,6,0.055717855085654,1,621.4327520724875,1,65,14,11,157,1.2014235025746896,19,0.6358648646034967,365,0.9987267732481202,337,6.990676475396303,2171438.0
Allentown,Fort Walton Beach,54.0,58.63130097036695,407648.0,76.331337,19.794013,1023,20922,0,0.0,0,0.0,0,185.2523845365467,0,0,0,0,0,0.0,1,0.0,0,0.0,1,840.2777269427421,41,0.014380393907214337,6,0.07294536172769431,0,697.136487620206,0,1,5,0,127,0.4716251903113135,35,0.9586296395753287,301,0.11424293314594641,156,2.0559442954160545,752426.0
Hobe Sound,Jupiter,7621.0,17.32064622795183,38095.0,18.405617,56.016549,13163,61047,0,0.0,2,0.002353092663050081,0,178.94288605354947,0,1,3,0,12,0.17039326781695452,5,0.32563502781316345,5,0.03732066626811788,32,53.10038409163146,23,0.0041596568534154835,2,0.11066250907702432,2,848.2233844912166,0,14,10,3,48,0.7855023278403109,33,1.2697361458280345,58,0.2962284674422576,449,19.285859094686344,73932.0
Palm City,Mangonia Park,210.0,51.02152058815182,772400.0,35.897541,1.938062,25883,2142,24,0.0019597230363766712,6,0.0,4,378.79397773958243,0,23,11,0,48,0.4433143496468837,5,0.2042202788141097,40,0.06517708190348165,125,6.439131248986344,1,0.0,0,0.0,0,38.365465160134306,0,0,2,0,2,0.08755183251000705,0,0.0,7,0.009580529024110244,2,0.005660467527226224,1147270.0
Boca Raton,Sarasota,51.0,264.7905073991688,8487712.0,75.573116,38.065059,97422,54842,106,0.00890898622055103,24,0.12543053643640856,1,1253.523129867109,1,95,33,92,239,1.9770385151941479,196,5.326713191838838,405,2.4374383112573055,1226,10.443778511078916,33,0.008351121743647355,22,0.15269809038647367,1,385.34229589999734,0,12,4,0,125,0.4558937551123213,24,0.8745343640675177,110,4.099530941979323,228,2.570951105480028,13915342.0
