name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
West Yarmouth,Harwich Center,798.0,16.049970955336445,84992.0,17.325507,5.825394,6278,1995,21,0.006663524916099591,3,0.12752811857292562,1,188.15794652783845,0,7,4,6,46,0.030329885755705492,5,0.29059932919730236,71,0.16842037423239437,133,8.623165895045481,2,0.00012605462139698002,0,0.0,0,67.86202893252955,3,0,0,0,3,0.0,7,0.43178831711771615,18,0.02558605744623638,23,1.58138386194417,180091.0
Braintree Town,Newton,1310.0,21.966616470611484,1362095.0,35.644316,46.173587,39143,88923,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,2036449.0
Lowell,Waltham,1685.0,28.546382078001876,535515.0,35.251105,33.005267,115554,65218,72,0.009519970951700344,11,0.19854189837931216,22,602.332133348925,2,11,2,3,87,0.22356191516487456,127,2.0063368567079625,310,0.712960299528824,375,8.490100078749423,109,0.023935888571755146,20,0.15562959176295385,11,647.23345315583,1,26,20,22,113,0.7792433867602307,82,2.631169732144616,815,1.3186091142813408,225,4.78536618007074,734330.0
Rowley,Belmont,101.0,44.113513576113704,2261352.0,4.439854,12.03606,1523,27295,1,0.0005213853248748917,0,0.0,0,34.29758000577047,0,0,0,0,0,0.0,3,0.0799581008872256,3,0.0015630812814264319,18,0.5284831192429588,21,0.0,6,0.3173422805903597,0,204.30096188313954,0,4,2,0,50,0.05496385277811289,29,0.5245814973603381,134,0.0911796300642814,124,3.461718825884634,3074198.0
Pinehurst,Andover,94.0,15.501279817272748,385740.0,9.659588,9.551029,7368,9735,1,0.0,0,0.0,1,92.71220623503237,0,2,0,1,7,0.022242641519024088,5,0.6829658925412979,3,0.003141754470279782,93,1.6209743959626788,20,0.0015740515187908143,2,0.0004562102671976403,1,152.7987954361173,0,0,1,0,16,0.013739776978078719,34,2.84437199760401,99,0.1431142397581741,135,2.8368644125735236,442586.0
Nahant,Newton,109.0,24.60192421104478,2165889.0,2.786306,46.173587,3334,88923,2,0.000744093293857814,0,0.0,0,47.29156280717615,0,61,0,0,2,0.0010435841052202097,6,0.11210932993810938,64,0.04762838654036797,50,0.7512864279533666,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,3084131.0
East Sandwich,Plymouth,104.0,31.524118494520017,122320.0,19.466895,5.797216,3669,7667,0,0.0,0,0.0,0,162.24920021557745,0,0,0,0,0,0.0,5,0.3345323232726639,5,0.01825442896709403,44,2.5723286705441573,58,0.004129074186965567,1,0.0,0,100.18397149303573,0,1,1,1,40,0.019287228100635254,10,0.06018746527750046,69,0.10360777655133217,102,0.5737661153983338,276388.0
Waltham,Boston,29409.0,19.23840103623172,1044744.0,33.005267,125.200663,65218,675647,109,0.023935888571755146,20,0.15562959176295385,11,647.23345315583,1,26,20,22,113,0.7792433867602307,82,2.631169732144616,815,1.3186091142813408,225,4.78536618007074,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965,1548982.0
Springfield,Turners Falls,113.0,53.52658379792146,303475.0,82.542449,4.923597,155929,4512,59,0.00462868146474279,23,0.4512027131503036,25,1095.5998745271843,3,6,10,6,71,1.0851517933118102,158,3.8730408093241895,661,2.0984998026876527,445,11.522221715225012,4,0.0,2,0.0009919200178076023,0,59.72199937403792,0,0,0,0,6,0.005200559917764083,7,0.11976293972667625,8,0.022445532970407963,21,0.25953729239332823,439023.0
Waltham,Haverhill,35.0,45.610362813410674,3092022.0,33.005267,85.563979,65218,67787,109,0.023935888571755146,20,0.15562959176295385,11,647.23345315583,1,26,20,22,113,0.7792433867602307,82,2.631169732144616,815,1.3186091142813408,225,4.78536618007074,36,0.004335925729017896,15,0.11298787941689474,9,673.0293599874186,4,2,0,2,47,0.07529292022810391,51,2.1972205016430495,95,0.2435407917058102,168,9.830455203146741,4098656.0
Weymouth Town,Barnstable Town,92.0,77.7117304835245,3937253.0,43.420939,155.215093,57437,48916,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,79,0.03510825227315783,21,0.13604448717378737,7,1440.8033538135285,1,6,5,3,205,0.40024064585758146,58,1.7591363773703548,952,3.5831587704215795,1070,36.23680065616554,4954157.0
Leominster,Springfield,271.0,77.67667845262375,3620709.0,74.650497,82.542449,43782,155929,32,0.009068995955082836,8,0.13018688901448508,2,589.970071111363,0,17,12,1,73,0.8442034525667145,27,0.9707651606324907,167,0.2624733526810346,205,28.702742986584642,59,0.00462868146474279,23,0.4512027131503036,25,1095.5998745271843,3,6,10,6,71,1.0851517933118102,158,3.8730408093241895,661,2.0984998026876527,445,11.522221715225012,4556048.0
Winchester,Peabody,102.0,16.965425562427725,1879610.0,15.621817,42.052588,22970,54481,24,0.0007363126447692948,12,0.03608099123637666,0,224.68420733080674,0,1,0,0,51,0.01832309866279129,21,0.3420494351363584,133,0.09974691278594587,143,16.2322874654035,26,0.003864226681393455,11,0.0662451129897099,5,504.4339057498817,0,6,2,1,62,0.6525231555206544,38,0.9038978708828204,128,0.11383162835787417,289,6.773499351424956,2821082.0
Springfield,Northampton,4596.0,26.00968386691735,240674.0,82.542449,88.695636,155929,29571,59,0.00462868146474279,23,0.4512027131503036,25,1095.5998745271843,3,6,10,6,71,1.0851517933118102,158,3.8730408093241895,661,2.0984998026876527,445,11.522221715225012,84,0.004722530113392924,22,0.9328785290492987,13,750.0886872709808,2,3,1,1,222,0.13524027710076517,59,1.638606112107956,334,0.6512207789404669,263,18.57867015609989,389184.0
Wakefield,West Concord,133.0,28.41729682240926,2472044.0,19.145255,8.745029,27090,6320,52,0.002592920613737113,10,0.006473816996617807,1,249.0860281264434,0,5,0,1,162,0.07942000874990299,26,0.6717092503634877,309,0.35012332825948467,202,5.085217406501908,11,0.0007625565777113354,6,0.002016951550981914,1,106.74548087469715,1,9,0,2,11,0.0030839254484064317,5,0.08260616529289015,58,0.1711842298061626,85,3.257359271767891,3433140.0
Cochituate,Wellesley,979.0,6.199190219997298,0.0,9.864982,25.954492,6927,29550,6,0.0005276921177434734,2,0.0015315595972578483,0,135.94561958136745,0,3,0,0,3,0.0032035655571856616,8,0.27178201488978415,25,0.02016582613863668,33,5.502043856548797,42,0.000812586511979834,7,0.00015911489694653755,0,401.2778973957156,1,5,2,5,55,0.0793786013388994,43,3.1639001815047907,196,0.17250651291554459,237,7.997220068888884,0.0
Hanson,Barnstable Town,132.0,60.65520623504635,3178233.0,4.752213,155.215093,2028,48916,0,0.0,1,0.0,0,43.67133944029507,0,0,0,0,1,0.0004326618372074684,5,0.1350385155180899,1,0.0,19,1.0765967501198628,79,0.03510825227315783,21,0.13604448717378737,7,1440.8033538135285,1,6,5,3,205,0.40024064585758146,58,1.7591363773703548,952,3.5831587704215795,1070,36.23680065616554,4295167.0
Lowell,Wakefield,389.0,25.823903422246573,415127.0,35.251105,19.145255,115554,27090,72,0.009519970951700344,11,0.19854189837931216,22,602.332133348925,2,11,2,3,87,0.22356191516487456,127,2.0063368567079625,310,0.712960299528824,375,8.490100078749423,52,0.002592920613737113,10,0.006473816996617807,1,249.0860281264434,0,5,0,1,162,0.07942000874990299,26,0.6717092503634877,309,0.35012332825948467,202,5.085217406501908,530164.0
Newton,Fall River,114.0,68.0876549219104,3732127.0,46.173587,85.787944,88923,94000,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,54,0.001031573956320055,11,0.13885172880385943,11,745.986656179776,2,6,6,4,78,0.49734771764405517,121,1.5214305127422603,413,0.18630806658519303,158,40.67802159213706,4573522.0
Mansfield Center,Dedham,180.0,25.20857066420783,333240.0,7.137613,26.600181,7830,25364,11,0.0005645423923892053,0,0.0,0,96.38324519241489,0,0,0,0,2,0.0,6,0.005340098509497721,22,0.03382000915643909,20,0.4460302309825801,17,0.0024527887676866885,1,0.0,2,286.3814581115904,0,4,6,2,43,0.5097952201494916,37,1.10748467840975,82,0.13004510282654164,114,7.288323029293449,154641.0
Milton,Holbrook,105.0,13.236759276731263,994029.0,33.698169,18.79036,28630,11405,1,0.0,3,0.09545599514632512,1,388.8542532617632,1,6,0,0,8,0.002870778392288939,30,1.5753774514679297,306,0.05197457594600423,170,24.19895369524031,7,0.0013750774156046136,2,0.0015208784926662438,1,121.80539774846696,0,4,2,0,21,0.028015923155955406,15,0.3084579026983142,86,0.04253822344920373,38,1.1128732962254122,1611391.0
Hull,Wellesley,107.0,33.07431854852016,2557003.0,7.437835,25.954492,10072,29550,18,0.0012943597041991984,0,0.0,3,109.43291276795343,0,16,7,1,16,0.012009266216119472,9,0.09009593888328597,45,0.07503656317424806,130,0.8099553272286,42,0.000812586511979834,7,0.00015911489694653755,0,401.2778973957156,1,5,2,5,55,0.0793786013388994,43,3.1639001815047907,196,0.17250651291554459,237,7.997220068888884,3701164.0
Waltham,Weymouth Town,72.0,31.79464038551822,2582445.0,33.005267,43.420939,65218,57437,109,0.023935888571755146,20,0.15562959176295385,11,647.23345315583,1,26,20,22,113,0.7792433867602307,82,2.631169732144616,815,1.3186091142813408,225,4.78536618007074,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,3702778.0
Acushnet Center,Mansfield Center,97.0,45.47595478724594,515710.0,3.665479,7.137613,3030,7830,1,0.00023713994761115053,0,0.0,0,32.33897534485166,0,0,0,0,1,0.0002766400511650402,4,0.021257414662524607,1,0.0009779534225081304,12,0.3450830419959453,11,0.0005645423923892053,0,0.0,0,96.38324519241489,0,0,0,0,2,0.0,6,0.005340098509497721,22,0.03382000915643909,20,0.4460302309825801,473260.0
Fall River,Turners Falls,54.0,154.64092663239217,4577623.0,85.787944,4.923597,94000,4512,54,0.001031573956320055,11,0.13885172880385943,11,745.986656179776,2,6,6,4,78,0.49734771764405517,121,1.5214305127422603,413,0.18630806658519303,158,40.67802159213706,4,0.0,2,0.0009919200178076023,0,59.72199937403792,0,0,0,0,6,0.005200559917764083,7,0.11976293972667625,8,0.022445532970407963,21,0.25953729239332823,5834910.0
Needham,Medford,178.0,19.234639612682848,773852.0,31.851573,20.976098,32091,59659,20,0.0036422757421597325,8,0.0241970792277038,1,375.64649232028194,0,1,0,1,29,0.021173017825369216,36,2.268830445521172,479,0.15781320506660804,157,5.238844200996323,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455,1265136.0
Upton,Pocasset,93.0,96.70992505717994,4532083.0,6.395717,9.57564,3090,2843,3,0.0004375253796456727,0,0.0,0,70.26001796920659,0,0,0,0,1,0.0001308955015426854,5,0.1945351267499424,1,0.004449660342942638,20,6.616269285825068,4,0.0005504303940512212,2,0.003567057092950439,0,107.70364548980369,0,1,0,0,5,0.0,0,0.0,15,0.011330789860769073,83,2.1161789409226257,5615613.0
West Concord,Marlborough,189.0,16.404906842163662,208521.0,8.745029,54.037559,6320,41793,11,0.0007625565777113354,6,0.002016951550981914,1,106.74548087469715,1,9,0,2,11,0.0030839254484064317,5,0.08260616529289015,58,0.1711842298061626,85,3.257359271767891,42,0.0064563012201589946,7,0.08785429742728115,1,580.0184334768032,3,2,6,3,65,0.5833250897466,33,1.7847637878570703,56,0.28979003025476846,179,20.013553154962057,301390.0
Woburn,South Dennis,113.0,120.2927425002849,4179689.0,32.762645,11.78501,40876,3899,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124,3,0.00042437948791432706,2,0.0003165717396742721,0,144.76912526125437,0,0,1,0,8,0.11518725910965713,0,0.0,11,0.0478660610187534,28,0.5418255518843496,5147214.0
Everett,Medford,3700.0,4.903287523495895,188095.0,8.848535,20.976098,49075,59659,45,0.017026191847481914,9,0.01830040786752413,6,203.59224461901195,0,12,13,3,143,0.26915712238316786,26,0.13426985385163612,224,0.2516509820547064,198,1.1663691842681565,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455,234887.0
Leominster,Boston,2912.0,64.99149666113269,2224834.0,74.650497,125.200663,43782,675647,32,0.009068995955082836,8,0.13018688901448508,2,589.970071111363,0,17,12,1,73,0.8442034525667145,27,0.9707651606324907,167,0.2624733526810346,205,28.702742986584642,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965,2628381.0
Kingston,East Sandwich,89.0,37.794504725289066,364863.0,12.461477,19.466895,5700,3669,1,0.0,0,0.0,0,107.99601795780612,0,0,0,0,5,0.025086641913113227,1,0.0012841205238539248,7,0.005637398506252195,39,1.623978811676235,0,0.0,0,0.0,0,162.24920021557745,0,0,0,0,0,0.0,5,0.3345323232726639,5,0.01825442896709403,44,2.5723286705441573,388742.0
Springfield,Spencer,58.0,47.427787515553874,296636.0,82.542449,5.463145,155929,5810,59,0.00462868146474279,23,0.4512027131503036,25,1095.5998745271843,3,6,10,6,71,1.0851517933118102,158,3.8730408093241895,661,2.0984998026876527,445,11.522221715225012,0,0.0,1,0.0,0,65.49022259319021,0,0,0,0,1,0.0,4,0.18771002985418714,11,0.019052185255756218,23,1.154261050297836,436144.0
Fall River,Wakefield,72.0,86.65775842821135,3240388.0,85.787944,19.145255,94000,27090,54,0.001031573956320055,11,0.13885172880385943,11,745.986656179776,2,6,6,4,78,0.49734771764405517,121,1.5214305127422603,413,0.18630806658519303,158,40.67802159213706,52,0.002592920613737113,10,0.006473816996617807,1,249.0860281264434,0,5,0,1,162,0.07942000874990299,26,0.6717092503634877,309,0.35012332825948467,202,5.085217406501908,4188538.0
Belmont,Woburn,788.0,10.599384758973057,664575.0,12.03606,32.762645,27295,40876,21,0.0,6,0.3173422805903597,0,204.30096188313954,0,4,2,0,50,0.05496385277811289,29,0.5245814973603381,134,0.0911796300642814,124,3.461718825884634,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124,997643.0
Spencer,Haverhill,84.0,95.08313726993417,4135382.0,5.463145,85.563979,5810,67787,0,0.0,1,0.0,0,65.49022259319021,0,0,0,0,1,0.0,4,0.18771002985418714,11,0.019052185255756218,23,1.154261050297836,36,0.004335925729017896,15,0.11298787941689474,9,673.0293599874186,4,2,0,2,47,0.07529292022810391,51,2.1972205016430495,95,0.2435407917058102,168,9.830455203146741,5191272.0
Hudson,Needham,91.0,29.21967198419951,574466.0,14.879753,31.851573,15749,32091,32,0.005298419746811771,4,0.0015013863006810662,2,177.38952885359504,0,7,7,2,76,0.2346685867810327,16,0.33449581016680313,48,0.18189096026853616,66,1.1705652417779993,20,0.0036422757421597325,8,0.0241970792277038,1,375.64649232028194,0,1,0,1,29,0.021173017825369216,36,2.268830445521172,479,0.15781320506660804,157,5.238844200996323,613572.0
Mansfield Center,Smith Mills,60.0,45.5122747431486,2304565.0,7.137613,12.089543,7830,4832,11,0.0005645423923892053,0,0.0,0,96.38324519241489,0,0,0,0,2,0.0,6,0.005340098509497721,22,0.03382000915643909,20,0.4460302309825801,31,0.008463120400654505,4,0.0003072575568952861,0,121.20658908574731,0,0,1,0,58,0.3663338626546338,5,0.1134276807979013,33,0.33569283457782373,55,2.4652831527224826,3106661.0
Lowell,Littleton Common,234.0,16.973458159226773,182654.0,35.251105,9.167554,115554,3065,72,0.009519970951700344,11,0.19854189837931216,22,602.332133348925,2,11,2,3,87,0.22356191516487456,127,2.0063368567079625,310,0.712960299528824,375,8.490100078749423,8,0.0012634128471773881,3,0.0010228117551516714,0,101.48552887442197,0,0,0,0,53,0.046062089147314175,6,0.3139552622885129,55,0.16462117136065857,61,1.7961102222036922,249637.0
Danvers,Newton,148.0,34.26628015195242,2425821.0,34.392465,46.173587,28087,88923,50,0.014071518702156349,12,0.12111681598377028,4,460.9142357667802,1,9,8,1,133,0.8745537287347813,39,1.1797679016579303,625,1.8891536523508694,267,3.7185060250111315,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,3249266.0
Barnstable Town,South Dennis,3220.0,17.774650261118765,34754.0,155.215093,11.78501,48916,3899,79,0.03510825227315783,21,0.13604448717378737,7,1440.8033538135285,1,6,5,3,205,0.40024064585758146,58,1.7591363773703548,952,3.5831587704215795,1070,36.23680065616554,3,0.00042437948791432706,2,0.0003165717396742721,0,144.76912526125437,0,0,1,0,8,0.11518725910965713,0,0.0,11,0.0478660610187534,28,0.5418255518843496,61322.0
Winchester,Andover,358.0,22.564372236213515,2099991.0,15.621817,9.551029,22970,9735,24,0.0007363126447692948,12,0.03608099123637666,0,224.68420733080674,0,1,0,0,51,0.01832309866279129,21,0.3420494351363584,133,0.09974691278594587,143,16.2322874654035,20,0.0015740515187908143,2,0.0004562102671976403,1,152.7987954361173,0,0,1,0,16,0.013739776978078719,34,2.84437199760401,99,0.1431142397581741,135,2.8368644125735236,3149133.0
Swampscott,Medford,103.0,18.54848887076505,1339862.0,7.82679,20.976098,15111,59659,8,0.0030874467836093616,4,0.0026976471512980623,0,101.01008408075309,0,40,2,0,24,0.14015358618483478,13,0.19473535661031155,127,0.04328914904476785,76,1.0877726348115009,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455,1899030.0
Waltham,Newton,13778.0,6.937652586298584,97078.0,33.005267,46.173587,65218,88923,109,0.023935888571755146,20,0.15562959176295385,11,647.23345315583,1,26,20,22,113,0.7792433867602307,82,2.631169732144616,815,1.3186091142813408,225,4.78536618007074,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,100534.0
Everett,Peabody,187.0,15.893383470752273,1824928.0,8.848535,42.052588,49075,54481,45,0.017026191847481914,9,0.01830040786752413,6,203.59224461901195,0,12,13,3,143,0.26915712238316786,26,0.13426985385163612,224,0.2516509820547064,198,1.1663691842681565,26,0.003864226681393455,11,0.0662451129897099,5,504.4339057498817,0,6,2,1,62,0.6525231555206544,38,0.9038978708828204,128,0.11383162835787417,289,6.773499351424956,2783643.0
Harwich Center,Boston,90.0,106.54490418941673,929311.0,5.825394,125.200663,1995,675647,2,0.00012605462139698002,0,0.0,0,67.86202893252955,3,0,0,0,3,0.0,7,0.43178831711771615,18,0.02558605744623638,23,1.58138386194417,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965,1034543.0
East Falmouth,Braintree Town,68.0,79.92546655142313,739363.0,14.079135,35.644316,6278,39143,4,0.00023169422944101277,1,0.0,0,149.82985966293435,0,0,0,0,2,0.0013023517672946742,5,0.07940863309326475,93,0.14893249018167004,114,1.3101400220926733,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,779208.0
Milton,Waltham,776.0,21.00493472845276,1857476.0,33.698169,33.005267,28630,65218,1,0.0,3,0.09545599514632512,1,388.8542532617632,1,6,0,0,8,0.002870778392288939,30,1.5753774514679297,306,0.05197457594600423,170,24.19895369524031,109,0.023935888571755146,20,0.15562959176295385,11,647.23345315583,1,26,20,22,113,0.7792433867602307,82,2.631169732144616,815,1.3186091142813408,225,4.78536618007074,2701971.0
Weymouth Town,Boston,17928.0,15.831635198473963,319570.0,43.420939,125.200663,57437,675647,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965,353997.0
Medford,Gloucester,132.0,41.51176054539535,3074524.0,20.976098,67.85234,59659,29729,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455,39,0.003480684255308669,8,0.059309173059246316,18,574.6253375100438,1,1,0,0,26,0.012551525801432399,26,0.6143654915707679,244,0.28262781391008684,380,15.062241625017352,4192450.0
Medford,Nahant,89.0,14.501670050595372,1812204.0,20.976098,2.786306,59659,3334,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455,2,0.000744093293857814,0,0.0,0,47.29156280717615,0,61,0,0,2,0.0010435841052202097,6,0.11210932993810938,64,0.04762838654036797,50,0.7512864279533666,2716652.0
Hudson,Newton,902.0,30.05304658558095,610496.0,14.879753,46.173587,15749,88923,32,0.005298419746811771,4,0.0015013863006810662,2,177.38952885359504,0,7,7,2,76,0.2346685867810327,16,0.33449581016680313,48,0.18189096026853616,66,1.1705652417779993,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,644105.0
Hanson,North Pembroke,664.0,6.58340475814866,0.0,4.752213,11.590054,2028,3490,0,0.0,1,0.0,0,43.67133944029507,0,0,0,0,1,0.0004326618372074684,5,0.1350385155180899,1,0.0,19,1.0765967501198628,1,0.0,2,0.024520087023732474,0,81.7857113566247,0,1,0,0,6,0.004878794037599378,2,0.09057351982561612,3,0.0013937860183405413,19,2.1875635818135546,0.0
Newton,Wellesley,8913.0,6.76685798223328,130611.0,46.173587,25.954492,88923,29550,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795,42,0.000812586511979834,7,0.00015911489694653755,0,401.2778973957156,1,5,2,5,55,0.0793786013388994,43,3.1639001815047907,196,0.17250651291554459,237,7.997220068888884,114237.0
Barre,Palmer Town,294.0,30.8000455308936,304241.0,4.097646,81.782338,1029,12448,0,0.0,0,0.0,0,39.18483464708506,0,0,0,0,0,0.0,3,0.037791149873131376,5,0.003126259174060196,8,2.9556720853269467,5,0.001221171062224435,5,0.06406298352474717,8,331.7298774215112,2,2,0,0,18,0.020588237717623373,9,0.46315705322548634,58,0.10991998236141273,89,16.35478829061279,187105.0
Fall River,Marlborough,93.0,78.85663653679184,2628926.0,85.787944,54.037559,94000,41793,54,0.001031573956320055,11,0.13885172880385943,11,745.986656179776,2,6,6,4,78,0.49734771764405517,121,1.5214305127422603,413,0.18630806658519303,158,40.67802159213706,42,0.0064563012201589946,7,0.08785429742728115,1,580.0184334768032,3,2,6,3,65,0.5833250897466,33,1.7847637878570703,56,0.28979003025476846,179,20.013553154962057,3633071.0
Medfield,Needham,419.0,11.549889908971341,37730.0,12.814819,31.851573,6939,32091,7,0.0002512360230636773,1,0.0,0,110.43790311379632,0,1,0,0,7,0.00872997739612328,13,0.6144222710652459,4,0.007242898951110688,100,3.925530214917394,20,0.0036422757421597325,8,0.0241970792277038,1,375.64649232028194,0,1,0,1,29,0.021173017825369216,36,2.268830445521172,479,0.15781320506660804,157,5.238844200996323,35921.0
Lowell,Fall River,303.0,103.29805483298982,3789562.0,35.251105,85.787944,115554,94000,72,0.009519970951700344,11,0.19854189837931216,22,602.332133348925,2,11,2,3,87,0.22356191516487456,127,2.0063368567079625,310,0.712960299528824,375,8.490100078749423,54,0.001031573956320055,11,0.13885172880385943,11,745.986656179776,2,6,6,4,78,0.49734771764405517,121,1.5214305127422603,413,0.18630806658519303,158,40.67802159213706,4724629.0
Barnstable Town,Pocasset,599.0,24.474515671802955,71040.0,155.215093,9.57564,48916,2843,79,0.03510825227315783,21,0.13604448717378737,7,1440.8033538135285,1,6,5,3,205,0.40024064585758146,58,1.7591363773703548,952,3.5831587704215795,1070,36.23680065616554,4,0.0005504303940512212,2,0.003567057092950439,0,107.70364548980369,0,1,0,0,5,0.0,0,0.0,15,0.011330789860769073,83,2.1161789409226257,164536.0
Milton,Dedham,7844.0,8.008571520541079,140779.0,33.698169,26.600181,28630,25364,1,0.0,3,0.09545599514632512,1,388.8542532617632,1,6,0,0,8,0.002870778392288939,30,1.5753774514679297,306,0.05197457594600423,170,24.19895369524031,17,0.0024527887676866885,1,0.0,2,286.3814581115904,0,4,6,2,43,0.5097952201494916,37,1.10748467840975,82,0.13004510282654164,114,7.288323029293449,225716.0
Hudson,Wakefield,91.0,42.9516979106046,1757858.0,14.879753,19.145255,15749,27090,32,0.005298419746811771,4,0.0015013863006810662,2,177.38952885359504,0,7,7,2,76,0.2346685867810327,16,0.33449581016680313,48,0.18189096026853616,66,1.1705652417779993,52,0.002592920613737113,10,0.006473816996617807,1,249.0860281264434,0,5,0,1,162,0.07942000874990299,26,0.6717092503634877,309,0.35012332825948467,202,5.085217406501908,2126747.0
Needham,Barnstable Town,85.0,100.56316096395723,4118381.0,31.851573,155.215093,32091,48916,20,0.0036422757421597325,8,0.0241970792277038,1,375.64649232028194,0,1,0,1,29,0.021173017825369216,36,2.268830445521172,479,0.15781320506660804,157,5.238844200996323,79,0.03510825227315783,21,0.13604448717378737,7,1440.8033538135285,1,6,5,3,205,0.40024064585758146,58,1.7591363773703548,952,3.5831587704215795,1070,36.23680065616554,5073973.0
Everett,East Sandwich,65.0,90.72412926755582,4049500.0,8.848535,19.466895,49075,3669,45,0.017026191847481914,9,0.01830040786752413,6,203.59224461901195,0,12,13,3,143,0.26915712238316786,26,0.13426985385163612,224,0.2516509820547064,198,1.1663691842681565,0,0.0,0,0.0,0,162.24920021557745,0,0,0,0,0,0.0,5,0.3345323232726639,5,0.01825442896709403,44,2.5723286705441573,5015513.0
Danvers,Belmont,158.0,27.395795732242895,2091229.0,34.392465,12.03606,28087,27295,50,0.014071518702156349,12,0.12111681598377028,4,460.9142357667802,1,9,8,1,133,0.8745537287347813,39,1.1797679016579303,625,1.8891536523508694,267,3.7185060250111315,21,0.0,6,0.3173422805903597,0,204.30096188313954,0,4,2,0,50,0.05496385277811289,29,0.5245814973603381,134,0.0911796300642814,124,3.461718825884634,2922748.0
