name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d
Braintree Town,Weymouth Town,3659.0,4.830884050548795,0.0,35.644316,43.420939,39143,57437,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,65,0.015069698317352404,24,0.10553835237482019,8,530.2571023413332,7,64,8,74,194,0.33110272737314256,47,0.8569365733067039,589,0.8807351418714795,609,6.439462236988045
Braintree Town,Barnstable Town,457.0,80.73701642263337,4040277.0,35.644316,155.215093,39143,48916,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,79,0.03510825227315783,21,0.13604448717378737,7,1440.8033538135285,1,6,5,3,205,0.40024064585758146,58,1.7591363773703548,952,3.5831587704215795,1070,36.23680065616554
Braintree Town,Newton,58.0,21.966616470611484,1367509.0,35.644316,46.173587,39143,88923,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,73,0.01129215620097745,11,0.09369664583059274,0,728.8889718189816,1,14,5,5,94,0.36177077148500314,159,2.8448148995216096,534,0.29539057058942825,354,6.8339536525028795
Braintree Town,Boston,17969.0,14.776430992171472,327792.0,35.644316,125.200663,39143,675647,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,1450,0.05724389443581942,251,1.190334122652692,58,3189.9382382082404,5,148,41,30,1850,1.727495123500378,785,8.400720422852597,6289,12.52209669492453,3156,25.748634780782965
Braintree Town,Lowell,84.0,54.77633119484778,3166736.0,35.644316,35.251105,39143,115554,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,72,0.009519970951700344,11,0.19854189837931216,22,602.332133348925,2,11,2,3,87,0.22356191516487456,127,2.0063368567079625,310,0.712960299528824,375,8.490100078749423
Braintree Town,Medford,426.0,25.749263451758296,1834238.0,35.644316,20.976098,39143,59659,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,48,0.015994263377701014,19,0.07967683481440051,2,406.8945496241436,0,12,8,5,86,0.37059831875507115,49,0.8630889564881933,457,0.4483278107538897,216,15.025037558993455
Braintree Town,Waltham,426.0,28.325387765342697,1982505.0,35.644316,33.005267,39143,65218,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,109,0.023935888571755146,20,0.15562959176295385,11,647.23345315583,1,26,20,22,113,0.7792433867602307,82,2.631169732144616,815,1.3186091142813408,225,4.78536618007074
Braintree Town,Woburn,236.0,33.80869560024472,2379215.0,35.644316,32.762645,39143,40876,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,64,0.01484690353657138,19,0.03717242496924714,0,483.7457307255892,0,19,4,7,428,0.7870977539045872,37,0.6642427726582256,716,1.0113631792086288,236,5.456457628124124
Braintree Town,Haverhill,81.0,64.51115008528886,3581421.0,35.644316,85.563979,39143,67787,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,36,0.004335925729017896,15,0.11298787941689474,9,673.0293599874186,4,2,0,2,47,0.07529292022810391,51,2.1972205016430495,95,0.2435407917058102,168,9.830455203146741
Braintree Town,Abington,994.0,10.737812460126216,205087.0,35.644316,25.795963,39143,17062,42,0.011278168061204729,12,0.13351869769812671,9,433.0148303337197,0,28,7,18,93,0.9167318454080762,39,1.1107640039046416,365,0.5120671446235322,196,20.162913087148155,2,0.000902007571641738,1,0.0,5,217.20502934483042,0,3,0,1,5,0.02999624246830199,14,0.3524881904119451,28,0.064001394992135,149,6.067036572979516
