name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d
Colleyville,Sugar Land,56.0,394.0828827767557,13967446.0,33.979836,104.811332,26057,111026,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,75,0.013460765507285978,49,0.3855579280436125,8,1212.0318439681348,0,37,25,6,233,2.7186457068833434,49,2.737477530882699,212,3.155661219305869,286,11.010987149300849
Colleyville,Universal City,59.0,387.3022249823944,13716703.0,33.979836,14.425593,26057,19720,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,8,0.0023833476092701166,4,0.0,0,215.82170028613263,0,22,8,0,24,1.21339179618618,15,1.3120090829231243,11,0.08192085153085266,56,2.439820944820873
Colleyville,Cleburne,40.0,64.57987394145503,6410774.0,33.979836,83.7653,26057,31352,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,66,0.016379225660807697,13,0.10102303863569838,17,820.6383411992057,2,2,7,7,90,0.3062296750989351,24,0.8826154568211726,116,1.5120290081694292,94,2.264745456968911
Colleyville,Portland,48.0,556.5187334221414,18176133.0,33.979836,32.349054,26057,20383,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,25,0.006138569366101786,6,0.0028669880188174524,1,199.62684454632407,0,6,0,0,17,0.017039433228134716,11,0.25201748362196,27,0.08867359274245622,72,0.32175934335898787
Colleyville,San Angelo,47.0,350.0293560105298,10632813.0,33.979836,155.352512,26057,99893,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,84,0.033918942986124065,22,0.35456544556154795,2,1410.2168639839176,0,65,14,19,190,1.5778733510499936,69,1.8858755027783787,153,7.223278075100896,313,39.89436316486559
Colleyville,Garland,40.0,48.5357497106103,5403556.0,33.979836,147.928102,26057,246018,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,119,0.035979308852464906,19,0.11180408410256502,9,2386.617816398955,2,101,49,21,567,4.18503880184742,162,3.2558119590137484,308,0.9024363565272664,376,13.020968885298188
Colleyville,Sherman,56.0,95.30466421407549,6693694.0,33.979836,119.736585,26057,43645,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,73,0.026393782098613552,25,0.15832695715088133,21,956.3381290570907,0,59,8,3,409,1.7740771635213417,47,1.3771474738393932,201,1.5312813994591172,126,10.28919920460648
Colleyville,Granbury,40.0,77.6444454706105,6582078.0,33.979836,41.920396,26057,10958,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,49,0.012834079453144175,14,0.06847595223437855,1,413.2975515243127,0,5,4,1,78,0.5601684033407712,10,0.6740978916048536,52,1.3250404280717627,68,2.406135115967758
Colleyville,Watauga,515.0,9.749378058446737,348962.0,33.979836,10.772051,26057,23650,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,23,0.0070511949713549195,5,0.0027334392649903667,0,171.43309358143267,0,2,8,1,80,0.5278506728589899,13,0.21560419051731378,5,0.00813697015724737,35,1.5640271374850456
Colleyville,Flower Mound,621.0,16.63014149246145,436971.0,33.979836,108.66597,26057,75956,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,65,0.010363279284970344,31,0.10266991077466217,8,1168.80004513408,0,33,21,16,231,1.0646241518036628,81,2.3292676799231735,75,0.34985068033822486,254,9.400377071233788
Colleyville,Lewisville,968.0,23.29662760721257,2172723.0,33.979836,95.851124,26057,111822,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,114,0.018279121878330137,21,0.1254994583853248,19,1326.2717447351313,1,137,47,46,486,3.401861668264991,72,1.8361168039761264,167,0.741984990780412,178,20.318293419452726
Colleyville,Denton,494.0,36.25482416584244,3014276.0,33.979836,250.652062,26057,139869,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,129,0.02172275971689796,84,1.2069467672849894,19,1730.0655230803154,0,150,21,5,259,2.7891427945858567,128,5.231967936245321,534,4.3213147589907095,578,8.086230772031254
Colleyville,Arlington,3245.0,21.341551450487792,839538.0,33.979836,248.226618,26057,394266,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,307,0.07294171110984736,56,0.4575705203574245,29,3290.432248532056,1,373,125,81,851,6.53152837728994,333,9.778475133430616,758,4.611620783707754,854,17.920870807815234
Colleyville,North Richland Hills,6607.0,7.335234464738873,121606.0,33.979836,47.041668,26057,69917,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,53,0.010412570042537308,17,0.0963840149705964,3,692.831700025934,0,27,17,6,161,1.278639089057268,50,2.02277868382105,67,0.12729719933622624,210,2.900611449116454
Colleyville,Tyler,40.0,184.1389462410213,7331390.0,33.979836,148.806389,26057,105995,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,142,0.025390947615782495,49,1.0652344954224056,5,1355.7038574710969,1,57,11,9,250,1.6532112869592368,192,3.6794169937741756,411,5.1031101303183855,366,5.416993790325615
Colleyville,Rockwall,56.0,66.50723113185136,6444186.0,33.979836,76.496239,26057,47251,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,73,0.021211331028081905,24,0.10273836515536076,0,933.0579126712745,1,18,14,4,178,1.5099996524437802,27,0.9919343534630696,67,0.309726957030008,133,2.9446355109183946
Colleyville,Dalworthington Gardens,48.0,22.824496483237322,2170430.0,33.979836,4.629955,26057,2293,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,1,0.0006509590518739409,0,0.0,0,53.32623906169699,0,0,1,0,4,0.0394192402500492,5,0.05258753608435977,0,0.0,3,0.6943981139331149
Colleyville,Euless,14158.0,8.129541970206054,191523.0,33.979836,41.755328,26057,61032,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,22,0.004540284309964876,1,0.0,3,524.1171604797786,0,104,25,18,105,1.2573690390009968,50,0.8245246520376602,96,10.24390996415938,149,3.679235837107103
Colleyville,Prosper,40.0,50.01655190065736,5695242.0,33.979836,65.263358,26057,30174,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,19,0.005503405942325869,10,0.1064271014504049,1,554.7367140524728,1,40,9,3,54,0.9899157191774134,30,1.2341439042639863,70,0.21947866918705217,113,2.510288882131066
Colleyville,Haltom City,445.0,13.996692681344578,381233.0,33.979836,31.976531,26057,46073,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,27,0.0030680975068295186,4,0.0,3,409.09452835047284,0,15,6,3,78,0.25933321365557555,47,0.8330553508579489,76,0.11804701736815745,124,2.4332721490692264
Colleyville,Corpus Christi,107.0,571.2388088404101,18271097.0,33.979836,420.016429,26057,317863,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,229,0.06159696409547271,92,1.439114476745275,46,2852.1238428222086,1,98,39,23,428,2.428016116298988,239,6.974736881125201,2107,24.825414527966064,1230,600.5335860448232
Colleyville,Aransas Pass,40.0,556.1245405160134,18168192.0,33.979836,32.555485,26057,7941,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,10,0.0020340791038862306,4,0.002257197271793817,0,185.33426314067611,0,1,2,0,42,0.18336161763218892,9,0.23745029546145763,38,0.12164071089019693,36,0.5070537314203308
Colleyville,Cedar Hill,145.0,38.537247955120776,4496413.0,33.979836,92.691559,26057,49148,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,35,0.0077954411327285705,7,0.003036535755249085,6,754.5658053840432,1,14975,28,18,268,1.5032376522142565,40,2.181922032980888,62,0.24711657554037642,161,14.226734715443879
Colleyville,Grand Prairie,809.0,25.821997688225142,2481457.0,33.979836,187.802276,26057,196100,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,116,0.24290632358361697,24,0.10007663421964214,54,1950.8582779418498,2,27172,52,44,395,2.838031644753005,122,3.5231956757096032,358,2.0642973211779867,227,29.426269826276574
Colleyville,Galveston,239.0,461.52219443776977,17404874.0,33.979836,106.329811,26057,53695,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,102,0.027530844776262216,21,0.04637306330586531,3,878.4187373659314,6,37,39,30,163,0.7351385942003638,89,1.5278638122611614,447,3.8507595159270256,736,20.035082960494098
Colleyville,Dallas,3228.0,37.428928449702624,3167514.0,33.979836,879.570173,26057,1304379,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,1383,0.3494894209238578,294,3.3492068433969306,285,13373.096819448574,21,99660,502,499,10170,28.313568098216262,1518,31.127841444359742,3437,22.259155097674682,3315,100.11177866776673
Colleyville,Grapevine,7201.0,8.419722093130753,298331.0,33.979836,83.235894,26057,50631,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,179,0.03587296270118113,8,0.11850108565629856,18,998.6673934374386,0,39,15,13,246,1.9901591726895604,24,1.2761056204607675,2290,16.229074439350686,287,4.317606986189159
Colleyville,Fort Worth,2278.0,22.096453099553624,1235529.0,33.979836,902.772231,26057,918915,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,565,0.19763489179872507,141,1.144240064991661,239,8641.680801215469,49,429,171,76,1851,13.456448710656431,610,19.417254175534108,1343,20.984678912969876,1852,43.50794800668824
Colleyville,Midland,47.0,475.5386761741811,17473738.0,33.979836,195.503694,26057,132524,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,105,0.03649005762667433,53,0.3378646746090414,41,2253.5458294011373,0,592,228,186,353,11.272411524535489,78,3.3237124008291,185,8.87231529051945,2820,17.252081838122947
Colleyville,Houston,500.0,383.68738261600015,11347066.0,33.979836,1658.719231,26057,2304580,16,0.0018428274026397447,2,0.0004960293831793961,0,372.1384144371253,0,3,4,0,40,0.3447953546111963,20,0.7872687552956843,50,0.16808470768150105,191,2.045431870458398,2715,0.47747182787970716,0,0.0,424,0.0,34,2311,945,832,0,0.0,1690,58.87977241490981,0,0.0,0,0.0
Temple,Eagle Pass,46.0,399.7175024738266,17507878.0,185.196036,24.399355,82073,28130,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,23,0.0047875387401941525,4,0.08993545578441312,3,246.6069128055181,0,0,3,9,29,0.3828657962421776,27,0.35549986070590006,64,0.1123680298125768,130,1.4868491621813704
Temple,Irving,46.0,198.7409040994371,6936904.0,185.196036,173.474996,82073,256684,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,197,0.05364389666381306,34,0.32884129086150315,48,2540.717647694282,5,235,70,66,628,3.951529217366318,184,5.421412591866186,756,15.485352319923262,575,27.793871258865483
Temple,Abilene,46.0,267.8167066663401,15141938.0,185.196036,276.270544,82073,125182,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,58,0.023082477063670625,83,1.5305128421059158,10,1315.0965813156663,0,23,5,1,100,0.4302576604671839,130,2.7369786738881308,284,18.475772416118314,339,6.358438598984017
Temple,Sweetwater,46.0,323.03920716307545,16567336.0,185.196036,28.659964,82073,10622,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,25,0.005800178936907051,7,0.06554857144487992,4,309.95413987232354,0,20,3,0,58,0.1406391946602579,9,0.3042551379151067,1,0.00023815349623568767,43,1.0365659892936634
Temple,Cleburne,24.0,138.74643290230642,2367396.0,185.196036,83.7653,82073,31352,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,66,0.016379225660807697,13,0.10102303863569838,17,820.6383411992057,2,2,7,7,90,0.3062296750989351,24,0.8826154568211726,116,1.5120290081694292,94,2.264745456968911
Temple,Rockdale,46.0,62.05305393838867,575592.0,185.196036,10.396013,82073,5323,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,11,0.0031257577344410686,5,0.037920447617391,0,155.4291929505563,0,1,0,0,23,0.032178141689032574,6,0.08640762102488968,28,0.11486261414844542,30,0.16474632648242102
Temple,Plainview,130.0,531.1791411090003,18521923.0,185.196036,35.987805,82073,20187,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,25,0.0075245409077373,5,0.051208348806778464,4,471.9667896408573,0,3,4,0,54,0.2587112080810476,43,0.63542794453138,29,2.3480658684973816,67,1.8497478831677976
Temple,San Marcos,65.0,146.75811164594742,2495760.0,185.196036,93.920028,82073,67553,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,88,0.021786526204420814,13,0.28686525328391893,2,767.2480254075582,3,29,7,3,322,1.192100356701105,98,4.275332298224937,393,5.334180543727411,179,5.127541519440719
Temple,Alpine,46.0,605.2463128785053,19592263.0,185.196036,12.448695,82073,6035,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,20,0.003869556010209946,4,0.06521980117068872,0,175.84174441445893,0,0,0,0,15,0.010090731956934282,9,0.4752869181613141,59,1.1507646282201691,69,0.5286760990602973
Temple,Corsicana,65.0,139.38992583325276,2413127.0,185.196036,59.530636,82073,25109,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,61,0.014220918906771036,10,0.07024090723482425,17,489.524413980491,1,7,8,39,118,0.8160557577136157,24,1.0165571480554494,89,1.9002540442936948,111,2.1336023637167076
Temple,Sherman,46.0,289.4825358798297,15960384.0,185.196036,119.736585,82073,43645,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,73,0.026393782098613552,25,0.15832695715088133,21,956.3381290570907,0,59,8,3,409,1.7740771635213417,47,1.3771474738393932,201,1.5312813994591172,126,10.28919920460648
