name_o,name_d,total_pop_flow,d,s,area_o,area_d,m_o,m_d,food_point_o,food_poly_o,health_point_o,health_poly_o,industrial_landuse_o,main_road_line_o,natural_landuse_o,residential_landuse_o,retail_landuse_o,commercial_landuse_o,retail_point_o,retail_poly_o,school_point_o,school_poly_o,transport_point_o,transport_poly_o,entertainment_point_o,entertainment_poly_o,food_point_d,food_poly_d,health_point_d,health_poly_d,industrial_landuse_d,main_road_line_d,natural_landuse_d,residential_landuse_d,retail_landuse_d,commercial_landuse_d,retail_point_d,retail_poly_d,school_point_d,school_poly_d,transport_point_d,transport_poly_d,entertainment_point_d,entertainment_poly_d,sk
Portland,Harlingen,78.0,192.23594017093268,597704.0,32.349054,103.926835,20383,71829,25,0.006138569366101786,6,0.0028669880188174524,1,199.62684454632407,0,6,0,0,17,0.017039433228134716,11,0.25201748362196,27,0.08867359274245622,72,0.32175934335898787,78,0.030876211821233044,31,0.550438474269776,3,870.9528482152627,1,115,15,11,263,2.0796692755656174,117,3.303328129829238,198,7.6371343550126936,259,4.931816034279296,270884.0
Hitchcock,Spring Valley Village,47.0,74.0692715767242,3626504.0,156.537859,3.147973,7301,4229,0,0.0,0,0.0,0,335.0419634452011,5,0,0,0,3,0.0019151387488211267,10,0.0005800448764798488,6,0.013132482321054816,9,1.533453673762744,5,0.0,3,0.00046318102428003594,0,41.91540106802012,0,4,3,0,15,0.06761698070585233,8,0.023582137799272884,4,0.012432535572757053,17,0.0958211796341459,2624845.0
Spring,Texas City,98.0,84.45521915308707,4046005.0,58.249357,171.654343,62559,51898,5,0.0012426699279605268,0,0.0,0,490.9739510698901,0,16,1,0,10,0.03918455422272685,25,1.2652849862684148,16,0.05502781659067749,78,5.5667937247545005,25,0.007678290643255206,5,0.1218286874044141,14,916.8552703444087,1,27,16,2,124,1.184155314518544,43,1.1878862907362457,86,0.05141929521579412,103,0.8088195338112083,2611707.0
Conroe,Aldine,52.0,46.954913241741906,266731.0,186.466341,20.387643,89956,15999,83,0.02079803262738539,15,0.46367401146905024,1,1409.4720998656946,2,53,32,17,167,2.5721306519356486,36,1.797211413682298,140,4.322437735548448,148,4.454574022794215,4,0.0,2,0.0,9,186.28897256670786,0,0,1,0,12,0.01848754241198738,17,0.4628245861489467,9,0.03907568492602666,34,0.6038809378390997,126052.0
San Angelo,Junction,196.0,123.83939052561496,29743.0,155.352512,5.939614,99893,2451,84,0.033918942986124065,22,0.35456544556154795,2,1410.2168639839176,0,65,14,19,190,1.5778733510499936,69,1.8858755027783787,153,7.223278075100896,313,39.89436316486559,17,0.005105611756225779,5,0.025831818698899927,0,80.70277188972973,0,5,0,0,45,0.02370517515020029,15,0.09739233478208535,4,0.032192227259072684,32,0.3978221968025377,15851.0
Temple,Dallas,67.0,196.5989188715362,5530100.0,185.196036,879.570173,82073,1304379,23,0.0068036331523081,1,0.0014027860270835531,8,927.4531796256763,5,15,1,5,30,0.18734750994162802,19,0.21174559150402725,57,2.4989415772958186,81,4.951523606576239,1383,0.3494894209238578,294,3.3492068433969306,285,13373.096819448574,21,99660,502,499,10170,28.313568098216262,1518,31.127841444359742,3437,22.259155097674682,3315,100.11177866776673,3801799.0
Hebron,Watauga,113.0,39.13548791587277,4139205.0,0.851639,10.772051,803,23650,34,0.004724569671347146,10,0.10324436278547941,1,483.43910919985194,0,61,22,11,88,1.3613564072758606,27,1.1349696290741886,92,0.48142841734792374,80,3.2138435483854533,23,0.0070511949713549195,5,0.0027334392649903667,0,171.43309358143267,0,2,8,1,80,0.5278506728589899,13,0.21560419051731378,5,0.00813697015724737,35,1.5640271374850456,6274517.0
Arlington,Bellmead,401.0,122.27805694065677,6468007.0,248.226618,17.865542,394266,10494,307,0.07294171110984736,56,0.4575705203574245,29,3290.432248532056,1,373,125,81,851,6.53152837728994,333,9.778475133430616,758,4.611620783707754,854,17.920870807815234,14,0.004132849127481173,2,0.00025806522219009833,0,138.5204106797113,0,1,1,0,21,0.18485279806123897,13,2.44838654462094,14,4.952237694827478,18,0.1910447657075079,8059447.0
Friendswood,Dickinson,2015.0,15.301014835921464,286712.0,53.761566,25.809902,41213,20847,13,0.0026145884631105063,2,0.0013041499590830243,1,525.3908580138292,1,27,5,9,19,0.1827002471115324,24,0.7031910876101441,32,0.07239910978601044,321,3.0424835326650097,16,0.005515785889838099,1,0.0006761419636026146,5,263.1669260694006,1,4,3,1,42,0.1603359927099292,26,0.7837907945194152,42,0.11474233607484981,184,0.2963516036229954,83420.0
The Colony,Galveston,37.0,471.5467963294511,17194360.0,36.283966,106.329811,44534,53695,36,0.01996335062930613,5,0.0028426171074585616,2,544.9960733397659,0,46,32,4,80,3.851902773609864,24,0.9191617778699039,92,0.44169212351780357,158,12.03334058507313,102,0.027530844776262216,21,0.04637306330586531,3,878.4187373659314,6,37,39,30,163,0.7351385942003638,89,1.5278638122611614,447,3.8507595159270256,736,20.035082960494098,14264768.0
