tile,cpc
0,0.49960978373928716
10146,0.2294561100783166
10174,0.10627593176564211
10418,0.18140126468511267
10481,0.1619367866543078
1056,0.0070361790521432585
1070,0.09855614678334382
10878,0.2887075817093867
10923,0.23291339903914088
1095,0.7281438760110733
1099,0.11545388328721819
11186,0.09158171790160803
11232,0.16398898494000658
11315,0.49888775608911695
11340,0.2088470812197085
115,0.04067037138911862
11671,0.2856189263598516
11779,0.10778181429172005
1179,0.028162158615064145
11924,0.1425681695404694
11964,0.018845129968205292
11974,0.3734328942609818
11980,0.11352695482516018
12121,0.21949941794731653
12232,0.06152546086027673
12329,0.04438051007353851
12344,0.08803482459383732
12375,0.08840524593378087
12550,0.06203267671507325
12595,0.020530341846914612
12655,0.04442357123121563
12662,0.04969525420277623
12747,0.20517252735903144
12805,0.2108780442955214
12948,0.08727621043930807
1298,0.2785850434796016
13060,0.16088177455543715
13341,0.0021375749299181812
13408,0.27847041859094573
13472,0.17992486957473786
1350,0.0464004072715897
13545,0.0037761489088933868
13587,0.10594938974088113
13637,0.061526182875802866
13657,0.22874990901591616
13757,0.19052974264420086
1387,0.003387229362818414
1426,0.005063699981378815
14271,0.16568398869099263
14326,0.0006215224114618452
1436,0.03282727047871548
14489,0.24853918625365254
14554,0.11892379329000606
1465,0.03945687125543529
14836,0.15735174431108534
14974,0.22935096585442694
15034,0.19194959456228897
1514,0.0022207565769926906
1526,0.01048506375345444
15279,0.1844708176889281
15401,0.08384701246062363
15494,0.1340628659968994
15710,0.08259834280426134
15933,0.15413771726970094
1604,0.10078747753138559
16104,0.10450597426470588
16340,0.13484281330084202
16430,0.1941635349123878
1646,0.18592353587746774
16543,0.14641879025408194
16766,0.22866655637192965
16978,0.13424753520601962
16999,0.29801455123900844
17051,0.15278880630626568
17142,0.42910491818942925
17332,0.33318366610710504
17346,0.0010403368850143589
17357,0.0029254994064411787
17367,0.0014248570625075448
17605,0.1311898337073858
17711,0.1160960760588482
1777,0.24083863974849878
17789,0.32587360291388784
18113,0.11790059421881603
18192,0.11570157542721919
18293,0.31836098954534403
1831,0.11090362977900114
18533,0.2372998961380148
18618,0.02831153658872151
18642,0.034321058814970835
18736,0.04994310376843499
18774,0.08124925283935912
1886,0.20580506392915476
19158,0.18194789294366812
19250,0.04645075357556394
19559,0.006138822879972671
19826,0.25438181623126516
19933,0.12570693622452683
1994,0.006743669881338853
19976,0.022676702510883773
20131,0.06793255354787511
2015,0.11972325400499896
20173,0.13653996314388475
20186,0.3089733449635454
20420,0.2318855892615496
20521,0.27817632170673745
20541,0.025998829547023275
20658,0.1269659641350661
20798,0.30711812829565893
21021,0.03446091981217805
2105,0.027776387857552914
21101,0.1368185704612706
21221,0.022166011228939686
21228,0.05376788049445929
21249,0.03156109574390106
21279,0.027604868202363325
21315,0.03817307632028487
21416,0.09756683464625374
2143,0.06587954399244549
21457,0.29324153980341783
21724,0.21771372295390404
21799,0.004866529206290843
21850,0.18224746835073535
21944,0.09434331251994979
22010,0.23554358091739996
22022,0.19844846204440206
22164,0.518288088157257
22200,0.2558248203894675
22258,0.09333242274357341
22293,0.003750737420882259
22319,0.27632466248220494
22465,0.23487990900489267
22543,0.2878455808766944
22634,0.1119012365184542
227,0.12837510153117654
22728,0.17793241079072897
22740,0.16661428331852815
22772,0.005523955133818159
2596,0.0018785021134785243
2658,0.07904253740521415
2684,0.5208101911004149
2769,0.0018950663841489428
2801,0.06399403958203348
281,0.24474908408239907
2828,0.053191722310913125
2893,0.06274163873346002
2932,0.12464627335091757
2990,0.2693504904762103
3042,0.014050036130417533
3125,0.0057471695372356135
335,0.07218305953081261
3397,0.19767203721577328
3476,0.061880267384364966
3529,0.28079799220657037
3646,0.0990293223969154
3858,0.2856111566223003
3932,0.000751019531894944
3944,0.14080815989153755
3959,0.5477358814049217
4029,0.12247269729923328
4094,0.2740221060768379
4206,0.12682896510444158
4328,0.15589280049119078
4415,0.1977226972835389
4452,0.37838771634161317
446,0.010137714655321206
4488,0.11842976161118057
456,0.0018927012904409017
4749,0.1616146738468011
4837,0.6397710416745211
485,0.0007678538856885251
4942,0.22031303074048914
496,0.00594758250605155
4960,0.06180449505641915
4974,0.3399100736971662
514,0.14212564759137547
5182,0.019449336292781418
5221,0.07658461035136974
5272,0.016684278110614677
5400,0.08032341072399836
5424,0.023728115537045655
5509,0.11160686872068332
5584,0.1828746290330763
5613,0.0029825958838829627
5618,0.028257829857489824
5675,0.004272813575212346
5695,0.06617689225001344
5796,0.13259833438708585
5819,0.014462722189316086
5849,0.0035795127578314725
5915,0.11343108219886894
5920,0.01832205243847108
6156,0.5678369353744848
6165,0.29953974849239556
6241,0.09725631030637827
