tile,cpc
10039,0.22907210862869873
1018,0.3359031629738226
10219,0.2799843357931564
10426,0.3366172095040187
10475,0.262616191572238
10630,0.24982445953680874
10721,0.22380360438455943
10828,0.42534525558221414
10892,0.22049241256614188
11010,0.265762322260708
11057,0.1551044166910822
11125,0.23092691717876476
11181,0.025240654072104452
11198,0.05049594882042504
11214,0.2260007384139986
11250,0.2878837463044069
1131,0.20839807340563515
11410,0.5204605794265743
11511,0.22442226734499585
11853,0.22387913937539414
11961,0.33533618540760624
12117,0.4888138895667427
12195,0.20089209002076694
12386,0.33469467396790586
12497,0.33794386149191236
12645,0.11705617310182559
12658,0.13532605042226029
12769,0.3011565044329079
12856,0.28032230703986427
12879,0.23245163220749157
13270,0.4257890507790325
13453,0.12207143019402684
13561,0.20060375865467597
13654,0.014980632253206274
13691,0.8413837853493346
13696,0.16249601410462935
13771,0.33920833688816304
13807,0.47714728644409804
13884,0.3730243228748914
14002,0.6424646250639852
14030,0.2999444940559735
14096,0.3665076657023373
14264,0.1885856436532662
14379,0.43357389298514803
14405,0.20633966569818094
14496,0.21475237089584462
14572,0.5147014962317272
14687,0.033214843457343414
14698,0.5698149645914
14889,0.44517396208291016
15111,0.44003128886815923
15155,0.06763102119373408
1524,0.7490680628301956
15254,0.2646469410548495
15278,0.5630766230495234
15383,0.15414843014976987
15648,0.5840075737707692
15681,0.4481366962012745
15818,0.20488206321930946
15935,0.07190797733424302
16053,0.04592993689052342
16062,0.04031709361641598
16139,0.42169162593615
16268,0.15482541799702157
16334,0.780733508347573
16477,0.07492211634634863
16680,0.5718758717597361
16981,0.4831994583930347
17002,0.12559620893201953
17128,0.18893996125802023
17171,0.11033570598782765
17222,0.7972395797007951
17279,0.4584632098653076
17325,0.23622854530333842
17367,0.7315671772865703
17440,0.1900590122747699
17537,0.20907624585072637
1763,0.44471747949712326
17652,0.6638468503740924
17751,0.23374743214641433
17850,0.20561403611388404
17947,0.4571486678412196
18108,0.0460391332564094
18126,0.15515054354448715
18173,0.1417808397934211
18254,0.28391104783510024
18324,0.3352592424977605
1834,0.09695216000689957
18399,0.6012501303339565
18577,0.734060158873676
18605,0.5581031214840954
18619,0.470860841468646
18685,0.5169163694265044
18764,0.054025232396903655
18799,0.47181300644047003
18903,0.2735425937661905
19058,0.275255900722283
19130,0.33904133360110267
19227,0.08470500738807847
19290,0.2536742735922349
19366,0.30856607098303396
1940,0.3066123335398718
19445,0.15776782096434244
19541,0.20076435305135215
19613,0.024747155809454042
19743,0.34855980733510306
19850,0.1683396197063704
19934,0.03076508541488723
20007,0.3355363873983779
20125,0.04717970823467423
20192,0.06019098152748468
20214,0.3623303585222664
20320,0.2528380351636622
20469,0.2234519584186354
20519,0.5425217324286569
2056,0.10301364213061175
20884,0.370284076792447
21122,0.17136737308990102
21212,0.19818223546851127
21247,0.21298667586723322
21325,0.10680246696581533
21343,0.21835910494208194
21388,0.3711727693100836
21416,0.35697506618636343
21441,0.3075915485245856
21486,0.2503898936050836
21525,0.400109127768119
21752,0.709324814559868
21814,0.2929157207013125
22072,0.0864768249284911
22100,0.526927418304028
22356,0.18255407284431038
22668,0.6234817062353449
22697,0.45372264225751396
229,0.28775684813458796
23180,0.2301277518827304
23280,0.10827791208945269
23589,0.016705593146408033
2369,0.47556201432102413
23701,0.01388061229167036
23717,0.48623834207774747
23774,0.5419509203791503
23847,0.14877653021467455
23908,0.5239835897787661
24011,0.05485098970688368
24076,0.06797258886276866
2410,0.2366811163724439
24228,0.5245419983414976
24264,0.049887460329066845
24330,0.07587432368536849
24436,0.11108658687768834
24555,0.2345660405510033
24717,0.09786879532324527
24765,0.39422552672950667
25198,0.05853767087602328
25228,0.5812728287337663
25242,0.20565622841630002
25315,0.4714939745429422
25384,0.49619164125912635
25551,0.45390121544079787
25596,0.03513377869238944
25732,0.06992581781911046
25763,0.1355165658336879
26,0.4275378695495419
26026,0.2501665843304799
26095,0.35895909975550777
26164,0.218811479242995
2637,0.48315769497791755
26410,0.04861707217471763
26525,0.2723524107712645
26611,0.16256587654034746
2664,0.4248569506458823
26870,0.07448273099362081
26961,0.0882670607725474
2710,0.309357256738587
27105,0.20049400698862385
